UniqueCount	AmbigCount
1	3
0	33
2	66
7	3
51	63
0	27
37	11
0	10
0	0
0	0
7	52
1	7
1	2
0	22
5	31
7	271
0	321
0	320
0	291
0	108
2	68
0	336
0	322
0	291
60	286
59	237
6	282
0	319
0	289
0	250
0	255
0	270
0	114
1	61
2	52
0	205
0	60
0	99
0	62
2	41
0	51
0	67
0	5
1	10
2	41
0	16
1	23
0	34
0	19
0	21
0	9
8	5
0	26
0	53
2	89
7	71
0	26
0	10
0	7
0	4
0	7
0	6
0	1
0	0
0	0
0	0
22	0
2	19
30	22
1	4
12	0
3	374
0	375
0	279
0	33
0	42
8	25
1	10
12	5
0	0
0	70
0	76
0	79
0	50
0	79
0	19
0	16
3	8
0	0
0	0
3	83
25	68
0	82
0	83
10	16
0	6
0	0
0	1683
7	1418
1	1252
62	884
36	2774
0	2265
0	1095
7	2216
0	2573
3	566
0	603
0	270
5	103
1	247
22	94
0	184
17	7
0	57
1	5
0	6
0	93
0	83
0	81
0	94
0	1
0	0
0	80
14	78
0	39
197	86
0	71
25	79
43	7
28	22
0	6
0	1
31	20
0	12
0	12
0	12
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	1
0	13
0	88
26	101
1	4
12	29
0	1
2	0
3	226
0	185
18	230
1	8
22	174
75	143
1	1
0	0
0	104
9	78
0	107
0	97
0	104
0	0
0	10
2	29
1	1
0	1
1	0
74	263
14	243
0	28
86	24
0	24
4	122
0	0
4	0
3	0
16	1
0	139
0	147
0	112
0	146
70	155
1	143
0	135
6	22
0	5
0	135
0	3
1	94
0	1
0	0
0	3
0	145
6	95
0	1
0	137
3	128
2	1
1	0
0	129
2	19
2	8
0	8
12	24
1	65
6	59
2	36
0	9
1	10
0	0
0	2
9	3
0	2
0	2
0	3
0	2
0	1
4	1
0	1
0	426
2	383
0	274
0	359
2	295
0	290
0	292
0	291
0	54
0	4
1	23
0	874
0	875
23	117
7	57
36	7
5	2
0	2
2	462
0	426
9	107
1	271
0	377
0	320
0	351
0	317
0	376
0	352
39	35
0	49
1	32
0	9
10	63
0	12
4	18
13	92
3	55
1	38
0	1
0	7
3	5
37	370
0	0
0	64
0	0
0	2
0	28
0	28
197	736
0	12
0	17
0	8
0	500
1	493
14	489
1	155
0	9
0	38
7	34
0	14
12	43
0	14
4	23
0	26
11	8
8	16
4	11
2	6
0	0
0	975
0	929
2	985
23	35
0	118
0	46
0	43
0	5
0	6
0	9
0	0
4	6
0	7
16	7
1	5
3	7
0	9
0	0
0	2
0	0
0	0
0	0
0	4
0	0
0	0
0	0
7	18
0	0
0	0
11	40
0	0
0	1
0	0
0	9
0	14
0	9
0	4
0	9
0	9
0	0
0	8
0	9
0	9
0	0
0	14
0	3
0	1
6	30
0	3
0	2
0	1
0	5
0	0
0	0
1	91
0	5
0	0
0	0
0	0
0	0
0	90
2	4
0	52
0	6
0	10
0	10
0	10
0	10
0	13
0	10
0	10
0	5
2	4
0	4
0	2
0	77
0	11
0	29
2	65
0	0
14	35
20	4
10	4
0	69
0	112
0	95
0	101
0	17
41	64
0	12
0	27
0	33
3	47
2	26
0	16
2	46
0	0
0	0
1	0
234	1
0	0
0	0
0	1
0	3
9	3
0	5
1	5
0	4
0	1
3	7
0	2
14	1
0	1
4	14
0	1
0	0
0	0
12	0
0	0
5	0
5	562
0	75
0	764
0	201
3	3
4	505
4	158
115	322
21	30
0	179
0	180
0	65
0	78
0	2
0	2
2	2
3	2
0	0
3	1
0	82
0	77
0	77
0	109
0	68
0	78
0	50
0	0
2	0
2	89
0	79
4	54
0	18
5	4
1	1
0	1
0	0
0	13
0	0
0	0
0	0
2	0
0	6
0	6
6	60
0	0
42	61
7	21
26	85
0	14
0	81
0	113
9	122
0	114
5	86
15	404
0	339
4	119
0	128
78	94
142	465
0	493
0	37
17	63
1	0
2	13
1	2
2	0
0	9
0	8
0	133
0	126
0	138
0	127
0	20
0	132
0	16
0	7
0	4
0	6
0	121
0	4
0	119
0	11
0	14
0	5
0	5
0	0
1	0
2	1
0	0
0	0
0	0
9	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	3
0	0
0	1
0	0
0	0
0	2
0	17
0	3
0	26
47	31
0	17
0	10
0	0
0	15
0	6
0	4
0	0
0	0
10	2
0	0
2	0
7	0
8	87
0	87
6	83
0	12
0	4
0	13
28	59
0	0
52	19
1	17
2	1
0	11
0	1
0	2
0	0
0	0
7	0
8	80
0	80
46	18
7	18
84	9
0	4
4	13
1	1
0	0
0	4
0	2
0	0
0	9
0	8
0	0
0	8
0	9
0	0
0	1
0	0
0	1
0	9
1	0
0	0
0	1
0	1
0	0
0	0
0	11
0	7
0	72
0	16
0	69
5	180
0	4
0	2
0	67
0	2
0	93
0	92
0	144
0	131
0	59
0	88
0	57
0	46
0	67
0	110
0	48
0	7
0	2
0	1
0	31
0	17
3	6
0	7
0	0
0	2
1	11
0	0
0	0
0	1
0	0
0	1
0	0
107	34
9	10
3	2
0	0
16	0
146	126
3	10
0	28
2	24
0	2
0	3
0	16
0	1
0	1
0	0
0	2
0	0
0	65
0	64
0	65
0	65
1	65
0	65
0	65
0	65
0	3
1	0
0	7
0	161
42	160
4	162
0	5
1	0
1	36
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	61
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	27
0	27
0	0
0	0
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
2	27
0	25
0	57
0	63
0	63
0	37
2	0
0	1
3	1
0	32
0	3
1	4
0	4
0	274
0	274
0	274
0	1
0	0
1	1
1	0
0	0
0	4
0	0
0	1
0	259
0	7
0	1
0	65
0	270
0	2
0	78
0	279
0	6
0	327
0	9
0	6
0	60
0	297
0	5
0	3
13	279
0	1
0	0
0	274
0	274
0	41
0	14
0	1
0	0
0	271
0	3
0	44
0	118
0	3
0	0
0	4
0	286
6	309
0	296
11	0
0	0
0	1
0	0
0	0
0	0
1	138
1424	1328
123	1295
0	1252
0	456
0	277
0	140
0	141
0	0
4	10
26	251
0	0
10	1
15	254
0	0
1	0
6	6
0	4
152	261
0	0
0	223
0	25
7	11
0	1
0	0
0	0
30	0
0	59
1	55
0	55
0	55
0	53
0	53
0	61
0	61
0	17
0	0
0	0
1	43
0	0
0	0
10	33
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
1	2
0	0
0	0
3	119
0	242
109	283
0	147
2	153
0	124
0	135
0	118
0	75
0	48
0	71
0	54
0	48
0	66
1	83
4	10
0	31
0	24
0	18
0	30
0	8
2	93
0	96
0	96
0	96
0	96
0	96
0	86
2	46
0	74
1	77
0	77
1	77
0	66
205	90
0	4
1	4
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
4	177
0	20
0	18
0	50
73	146
40	66
0	51
0	31
0	133
14	158
0	7
0	26
0	5
0	4
102	2
0	2
7	27
6	1
2	25
6	136
0	16
0	12
6	2
0	0
10	229
0	56
42	317
0	206
0	15
1	31
0	28
0	4
2	30
2	9
0	3
3	6
0	0
0	0
0	3
0	0
0	0
2	54
0	0
3	25
42	22
0	44
28	29
0	11
4	17
4	15
0	6
0	29
0	36
0	29
0	8
0	2
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	1
7	0
0	0
335	7
4	9
2	2
6	0
3	6
0	143
0	142
0	143
0	133
0	1
0	0
0	1
0	0
0	0
1	41
0	14
0	20
0	176
0	176
1	2
0	8
0	6
0	0
0	380
8	70
7	728
0	463
28	712
0	88
0	688
0	502
7	115
4	351
2	0
75	2
13	44
5	0
0	19
4013	324
277	298
0	139
9	43
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	4
0	0
3	0
0	545
0	545
1	530
0	10
0	144
0	173
0	2
6	70
0	1
2	3
7	0
0	0
0	0
0	0
1	15
4	15
0	0
0	0
0	0
0	0
0	1
13	1
0	0
3	0
5	0
0	1
0	2
0	0
0	0
0	0
0	0
0	4620
65	4123
1	4209
0	4483
15	2153
0	450
0	346
0	219
0	232
4	108
7	132
0	8
0	9
19	61
35	75
2	13
4	0
0	0
0	0
4	4
0	0
0	0
0	0
0	0
0	0
2	6
0	0
0	0
0	0
0	0
42	34
2	2
3	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
70	77
0	0
0	0
299	19
6	0
0	0
0	0
0	0
0	0
0	4
2	4
0	4
3	0
0	4
260	76
0	61
0	42
92	27
0	6
0	27
1	9
0	0
0	19
0	19
0	14
0	0
0	0
46	71
0	0
0	37
11	10
0	37
0	1
0	4
12	534
0	531
0	533
0	0
0	127
0	131
0	1
2	3
0	0
0	0
6	0
0	495
0	492
7	429
4	486
0	495
0	0
0	0
8	23
0	0
80	39
1	39
1	22
0	7
0	0
0	0
1	13
156	76
0	61
0	42
0	1
0	1
10	15
0	85
51	126
1	1
3	16
0	0
0	0
0	0
0	14
0	10
2	9
1	86
0	259
0	260
4	3
0	0
0	1
19	23
1	0
16	17
4	5
0	0
0	0
0	0
101	33
0	19
5	192
0	23
0	184
0	184
0	184
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	1
0	0
2	27
11	28
0	1
0	13
0	12
0	8
0	26
0	1
124	127
1	18
0	37
1	25
0	24
0	1
0	55
3	9
0	0
0	15
0	6
0	31
0	18
0	5
32	39
0	0
3	11
0	14
5	15
4	7
191	149
0	2
14	33
1	7
0	1
51	15
5	15
0	0
0	0
0	0
33	25
0	0
0	2
0	24
1	0
1	16
0	1
0	1
0	0
5	9
0	0
2	6
0	5
0	5
0	0
0	2
0	0
0	29
0	707
0	100
0	120
0	237
0	24
0	75
0	83
161	1306
0	57
0	608
0	176
0	29
0	81
0	130
0	104
0	76
3	103
0	3
0	48
0	39
0	36
0	19
0	12
0	6
0	60
2	302
0	151
0	13
6	6
0	17
4	27
0	134
0	14
0	10
0	12
0	44
17	0
0	0
0	2
0	0
44	119
0	118
5	112
88	131
0	21
0	4
0	18
0	2
0	241
19	289
90	198
2	3
4	43
0	39
0	11
1	51
11	1
0	2
0	26
3	34
0	3
0	1
1	305
36	310
8	46
0	49
6	15
1	5
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
49	21
0	3
0	11
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
7	27
3	65
0	58
4	6
0	2
0	0
0	0
1	117
0	26
0	222
0	229
0	59
0	25
0	122
0	29
1	10
72	72
0	18
0	38
0	94
0	94
0	67
0	54
0	64
1	20
0	26
10	23
11	3
10	58
0	71
0	21
0	13
33	6
0	77
0	44
0	76
0	40
0	22
0	34
0	21
0	38
0	10
0	8
0	6
1	5
0	6
0	3
0	2
0	10
0	5
0	5
0	329
0	311
0	311
0	323
0	43
0	32
0	43
2	43
0	33
0	34
1	24
0	4
0	4
1	14
0	4
0	2
0	13
0	1
0	1
0	175
0	175
3	15
7	40
0	20
0	3
0	3
0	3
0	2
6	17
0	3
0	0
0	5
0	5
2	2
0	1
0	0
0	0
0	2
0	0
0	0
0	10
0	0
3	2
0	0
0	0
94	69
0	69
0	46
0	37
0	17
127	232
0	24
1	27
3	4
0	11
0	1
16	204
0	0
0	497
0	2
0	1
1	5
9	501
0	1
0	0
1	25
29	76
22	69
1	74
12	7
1	29
5	22
0	0
0	0
0	0
0	10
0	10
0	1
0	9
0	9
0	0
0	0
0	0
0	0
2	349
0	0
0	349
0	0
0	0
0	0
0	0
0	198
0	198
0	0
0	9
0	137
0	8
0	10
0	0
0	0
0	0
0	123
0	166
0	27
0	0
0	2
0	2
2	145
0	2
1	3
1	0
0	0
0	0
77	12
0	1
0	11
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	38
0	38
0	38
0	38
0	0
0	2
0	0
0	8
0	8
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	43
0	294
2	112
0	28
0	0
0	0
0	294
0	222
0	2
0	2
0	1
0	2
1	0
0	1
0	29
0	28
3	9
0	2
0	13
0	0
0	13
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	75
0	75
0	21
8	4
0	4
2	13
0	95
0	90
0	1
0	91
0	94
0	87
0	0
0	0
0	0
1	0
0	27
0	0
0	20
0	0
0	9
0	9
0	1
0	1
0	0
2	7
0	2
1	16
0	16
0	15
0	19
0	2
2	1
0	16
1	26
0	0
0	0
0	0
3	7
1	0
10	51
0	12
353	102
9	102
0	64
0	64
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
3	53
0	71
0	44
0	69
0	9
0	40
0	24
0	25
0	4
3	0
0	1
2	10
0	229
0	232
0	7
0	229
3	12
0	1
0	2
2	2
0	20
0	0
5	0
13	46
2	12
2	2
0	1
0	0
388	68
0	1
0	1
0	12
0	0
6	0
0	36
0	0
0	281
0	279
0	27
0	268
3	71
2	1
0	1
2	6
39	17
0	1
0	0
0	0
3	0
0	0
0	2
0	2
0	0
0	2
0	431
0	0
0	1
5	1
0	0
0	430
0	2
12	74
0	150
1	6
5	24
1	8
10	34
6	6
13	9
0	17
327	23
0	5
0	6
0	0
27	15
0	0
7	47
0	54
0	177
0	153
0	163
0	31
1	2
5	9
2	8
4	3
0	2
2	20
0	6
0	2
2	30
0	7
0	0
0	0
0	0
0	0
6	8
0	0
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	2
0	0
0	3
1	0
0	3
0	3
0	3
0	0
0	0
0	1
0	1
0	0
1	0
0	0
119	9
0	0
0	1
0	8
1	0
1	0
0	1
0	167
27	167
0	26
0	8
11	11
0	7
0	1
1	1
1	1
8	30
4	0
0	0
0	0
127	36
16	33
0	33
1	29
0	0
0	22
11	315
0	2
0	316
0	0
0	8
0	21
5	314
0	11
0	2
0	0
0	54
0	0
0	0
1	3
0	0
0	19
1	60
1	333
4	1
0	304
0	12
0	5
0	257
1	46
18	318
0	21
15	4
21	11
50	49
0	11
1	13
20	14
0	1
0	0
0	0
9	14
1	14
0	0
1	1
0	0
0	0
0	1
121	193
0	97
0	80
0	3
2	50
6	49
20	1
0	0
0	207
0	212
9	216
6	192
4	20
0	21
4	7
0	0
4	77
0	13
1	6
0	20
1	5
0	0
1	0
0	2
0	13
0	14
90	81
0	61
0	31
0	11
0	2
60	12
0	6
1	4
7	1
4	3
0	5
0	18
0	0
0	1
30	185
0	193
98	203
3	82
0	42
0	0
0	1
0	1
0	0
0	0
0	5
0	0
0	0
0	1
0	0
0	0
0	0
0	5
0	5
0	5
0	0
0	1
1	0
0	0
0	1
3	1
0	0
0	0
0	1
0	0
0	10
0	10
0	10
0	0
1	1
0	1
0	1
0	0
0	93
1	131
0	131
5	80
0	47
0	11
13	8
0	0
0	5
0	0
0	2
0	3
0	2
0	2
0	0
107	89
4	26
0	26
0	32
1	56
0	50
0	50
0	1
14	3
0	3
0	0
0	0
0	0
0	0
0	0
1	7
0	0
0	7
0	7
4	0
0	0
2	18
6	0
0	0
0	0
0	0
0	0
0	18
915	170
0	46
0	106
0	183
0	160
0	0
0	178
5	169
0	146
7	3
3	2
28	76
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	11
0	11
0	0
2	0
0	0
0	0
0	0
101	9
0	1
0	9
20	33
13	125
76	443
18	406
24	99
0	45
0	14
0	69
0	4
1	9
0	0
6	19
0	13
0	17
0	0
0	0
1	5
0	0
0	1
29	161
10	162
0	150
0	128
28	43
0	2
0	1
0	10
0	1
0	4
4	1
0	0
0	0
149	18
5	1
0	5
0	0
7	2
0	7
0	7
0	5
7	6
1	0
7	42
0	41
0	8
0	10
2	2
0	0
0	70
1	70
0	63
0	64
0	16
4	0
0	945
0	608
0	735
10	289
6	609
0	585
0	247
14	624
0	588
0	431
0	321
0	122
0	32
0	30
12	7
0	0
0	86
1	146
23	218
10	10
2	1
0	24
2	145
0	120
12	117
2	0
0	77
0	0
0	0
0	57
0	3
0	7
0	4
0	77
0	3
0	77
0	77
0	3
0	77
0	3
0	77
0	6
0	77
0	14
0	13
0	3
28	3
9	0
1	152
0	75
0	136
0	1
0	5
0	2
0	1
0	0
0	0
0	0
211	58
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	2
0	2
0	0
0	5
0	5
0	0
0	1
0	1
0	0
0	5
0	1
4	104
0	101
49	0
3	0
5	238
0	238
6	226
163	226
8	8
0	0
0	0
1	0
77	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	35
0	0
0	0
0	0
0	0
0	0
0	2
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
104	13
6	13
30	0
0	0
0	0
0	65
38	65
6	91
6	101
0	89
0	0
13	111
0	419
0	419
0	419
10	7
0	19
0	2
0	0
0	4
0	4
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	1558
0	1558
173	1540
0	73
10	10
0	66
1	91
0	3
54	3
0	3
0	2
0	0
0	1
0	0
0	402
0	435
0	429
6	289
0	235
0	9
0	23
0	0
0	32
0	7
0	3
0	0
1	0
23	0
0	0
0	0
18	0
0	0
0	0
0	36
0	422
0	415
0	108
0	183
13	8
0	41
1	43
0	26
2	2
0	12
0	4
0	4
0	1
0	1
0	0
2	2
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	12
0	0
5	44
10	3
5	3
0	44
0	3
0	41
1	9
0	0
0	9
0	3
0	0
0	0
0	0
0	15
0	14
0	7
0	5
0	1
0	14
0	0
0	44
0	46
0	48
0	44
0	48
5	45
1	45
0	18
0	2
0	0
0	0
0	0
0	0
28	344
0	255
38	197
17	22
0	239
0	23
0	2
0	10
0	2
0	1
45	33
1	8
0	2
0	2
0	0
0	0
24	161
0	1
0	15
142	316
16	271
2	9
0	35
7	40
0	1
0	2
1	1
0	1
0	0
0	0
0	0
0	5
0	7
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	80
0	35
0	72
0	72
0	3
0	2
0	26
2	78
0	1
0	71
1	4
23	16
0	2
0	1123
0	799
10	814
2	209
0	286
3	1259
0	54
0	158
27	283
0	135
0	209
41	77
0	0
3	5
0	0
2	0
0	0
0	0
0	0
0	0
0	1
0	0
0	11
0	302
0	302
0	289
0	13
0	0
0	0
2	0
0	0
52	462
1	142
1	462
46	352
0	352
6	297
0	39
0	110
2	314
11	310
0	1
0	22
43	35
1	35
2	24
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	165
0	179
0	171
0	0
0	57
132	45
0	0
0	0
0	0
0	93
0	93
0	8
0	1
0	3
0	0
0	0
0	0
5	2
0	1
0	301
0	270
0	278
36	280
0	296
0	0
8	63
0	0
0	15
0	821
6	817
0	746
4	667
0	754
2	152
0	121
0	34
0	13
0	15
0	0
62	194
2	190
0	3
0	9
3	13
27	17
0	6
0	3
0	3
0	0
8	2
63	75
21	74
0	6
12	4
0	4
5	1
0	0
0	154
0	189
0	133
0	8
4	67
0	60
1	18
0	6
0	3
0	10
0	8
2	0
76	17
0	0
0	0
24	27
0	16
11	12
0	4
1	11
0	5
0	0
0	0
24	1741
113	799
17	1974
2	1925
4	1920
19	1395
9	62
2	30
0	27
4	12
0	0
6	260
0	260
0	105
0	0
19	210
10	1
0	210
65	101
0	12
0	13
0	28
0	26
3	38
0	22
2	4
4	92
0	51
0	161
1	148
0	151
0	47
0	140
0	16
0	63
0	76
0	9
0	18
1	25
0	27
0	4
5	8
0	10
0	1
0	77
1	58
0	76
0	56
3	4
0	2
8	18
0	1
0	1
477	0
70	56
4	0
0	0
0	0
0	1
1	961
0	17
0	130
6	1030
0	15
69	936
0	470
0	349
2	384
2	80
0	30
0	54
0	26
0	494
77	148
0	49
10	46
0	17
0	15
1	23
3	0
0	0
0	0
0	4
0	4
0	0
0	2
0	1
0	0
58	93
0	7
0	2
0	1
2	1
0	0
0	0
0	6
0	4
0	0
0	6
0	0
0	2
0	4
0	0
0	0
0	33
0	33
0	33
1	62
3	11
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	106
0	105
1	6
12	5
8	11
0	3
17	0
2	1
0	1
0	1
0	1
0	1
0	46
0	69
227	157
0	66
0	69
0	4
0	70
0	3
0	0
0	0
0	0
0	23
0	46
0	46
4	0
0	0
0	0
0	4
1	4
0	12
0	20
0	3
26	32
0	206
2	678
4	19
0	91
0	663
0	55
0	25
0	17
2	1
0	1
0	18
0	11
1	10
1	7
6	7
17	2
0	0
0	29
0	160
4	5
491	156
0	0
0	182
0	181
0	32
0	6
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	14
110	134
0	133
2	2
2	14
11	98
0	0
0	746
15	667
98	1770
5	619
0	236
1	1415
13	1395
0	916
0	150
0	64
3	43
0	423
0	35
0	1
0	0
0	1
4	21
6	4
0	0
0	0
101	6
19	0
0	0
0	0
0	10
0	9
0	82
0	9
0	82
0	9
0	9
0	10
0	10
0	10
0	10
0	15
0	0
0	242
0	282
7	189
239	374
1	33
0	1
0	4
0	8
0	4
0	0
0	0
0	4
0	4
0	4
0	8
0	0
0	14
0	169
16	190
0	151
0	4
4	133
0	0
13	141
0	0
0	5
0	31
0	26
0	0
0	58
0	58
0	48
1	1
4	72
1	4
0	20
4	33
0	8
0	203
2	205
0	205
0	179
0	8
0	0
0	1
0	4
0	4
2	1
0	14
1	11
0	4
0	202
0	14
0	54
0	235
10	7
0	67
0	24
0	23
0	96
0	219
0	3
0	4
0	233
0	27
0	17
0	15
1	233
19	227
0	7
9	207
0	0
0	5
0	0
17	6
0	5
81	28
0	0
2	11
5	161
0	615
0	537
66	382
0	492
0	341
0	13
0	11
0	0
0	0
0	0
62	75
0	75
0	2
0	1
0	1
0	4
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	19
0	0
0	0
0	0
0	0
0	183
0	2
0	185
0	185
3	141
0	0
0	0
2	2
0	0
0	5
0	1
0	1
0	5
23	26
0	25
2	21
0	15
0	129
2	5
0	129
6	31
0	126
2	116
1	0
0	3
0	2
0	16
14	7
12	5
0	1
0	1
0	1
0	0
0	0
0	0
6	27
4	14
0	38
0	99
0	100
0	0
0	74
0	65
3	0
3	2
0	0
336	511
12	498
0	73
0	372
0	67
0	363
0	134
0	304
0	139
0	134
1	143
1	268
0	80
0	60
0	48
0	13
0	64
0	39
0	14
0	17
356	13
0	10
0	10
4	7
0	5
0	4
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	18
0	18
7	17
0	3
5	3
0	0
0	0
0	1
0	5
0	1
9	17
0	138
1	25
0	139
0	0
0	6
0	31
0	33
6	18
1	0
3	133
0	12
0	10
0	10
0	0
0	0
0	2
0	14
0	12
0	12
2	0
1	3
0	14
0	14
0	93
0	8
0	0
0	0
6	0
14	1774
0	5
2	302
0	426
0	63
0	451
0	1610
0	470
8	365
71	142
0	0
0	0
0	6
0	377
0	3
0	358
0	184
0	16
0	376
0	9
1	78
2	367
1	10
0	162
6	1
0	16
0	6
0	0
0	5
14	6
0	46
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	214
0	452
0	3
0	168
0	0
0	177
0	47
0	450
0	4
5	23
0	5
8	19
1	8
0	161
0	9
0	134
76	153
0	24
0	44
1	44
0	4
0	44
0	24
0	38
0	46
0	24
0	24
0	0
0	0
180	25
0	20
0	7
0	12
3	1
239	3
174	90
0	23
1	15
0	2
0	0
0	0
0	7
16	9
0	6
0	24
224	45
0	24
15	4
0	0
3	36
0	36
0	5
0	0
0	1
108	5
0	5
1	0
5	237
14	216
0	36
2	16
2	28
0	4
0	0
0	1
0	45
0	0
0	0
0	128
0	122
0	96
29	121
0	5
0	0
0	0
0	67
0	67
3	69
0	67
0	3
0	12
0	9
0	13
0	5
5	62
15	59
0	0
0	0
0	106
0	138
0	149
4	141
0	2
31	130
92	103
0	8
0	18
0	72
60	165
0	5
3	15
0	134
0	134
8	99
0	132
12	35
0	5
5	1
0	0
0	0
0	0
0	0
4	4
0	4
1	1
0	0
10	0
441	12
