UniqueCount	AmbigCount
0	273
12	56
1	235
74	1072
0	230
185	228
3	233
5	130
1	11
3	67
1	3
0	1195
0	1453
0	1483
11	1349
0	1314
0	84
2	73
0	0
3	283
0	102
4	27
0	5
0	0
9	0
0	0
0	0
1	0
0	0
0	0
5	37
0	2113
0	2086
4	1365
19	1810
2	100
0	1234
15	1299
5	1009
1	77
0	226
0	172
0	66
0	33
4	29
0	0
1	0
3	0
0	1
0	0
0	0
0	0
1	1
1	78
0	0
0	95
3	3
15	168
16	32
4	29
2	121
4	16
0	122
1	77
0	3
0	73
0	23
0	9
0	0
0	124
43	977
0	794
0	827
1	887
0	177
1	318
0	0
2	300
0	301
27	311
0	293
0	316
13	295
4	294
0	273
1	47
0	11
3	2
0	1
0	1
19	1064
0	948
111	450
5	8
6	813
9	64
0	7
1	42
0	37
0	24
25	374
1	30
0	32
0	101
0	13
0	0
16	281
0	8
15	8
3287	2108
18	799
2	41
0	297
4	380
0	7
0	94
4	35
2	21
0	33
0	17
1	5
0	323
2	349
0	91
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	2
0	17
0	0
0	2
0	2
0	86
1	53
0	132
0	130
0	68
0	53
0	72
23	113
0	5
0	94
13	29
23	27
0	3
0	4871
36	4557
105	4607
6	2183
0	2830
0	6282
1	926
0	1913
16	2787
1	1806
2	1961
24	72
0	4
2	5
2	0
52	6
0	0
0	0
4	0
0	0
0	2
2	1
0	145
0	1099
0	1092
0	967
0	201
3	1
0	0
0	0
0	0
434	1421
6	1120
8	1421
391	1247
29	1248
19	1206
1	289
4	664
37	2029
6	2011
1	22
0	63
30	84
1	87
4	58
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
4	753
0	796
64	649
2	2
9	119
140	39
0	1
0	0
0	0
0	1079
1	1079
2	386
6	135
0	6
0	0
0	0
0	0
2	2
0	1
0	103
0	70
0	81
24	94
0	103
0	1
11	55
6	0
0	165
0	2046
83	1987
0	1811
0	752
25	1850
3	1093
1	1003
0	417
3	116
0	430
0	58
49	507
9	493
0	1
0	3
2	6
21	20
0	0
0	2
0	1
0	0
3	2
86	204
17	185
0	68
7	31
0	31
4	7
0	0
0	283
0	591
0	224
0	47
2	397
0	363
4	38
0	36
2	13
2	114
0	42
0	4
23	12
0	0
0	0
723	327
0	179
72	158
3	3
1	6
0	4
0	0
0	0
82	2421
91	2512
8	3697
6	3196
2	3191
2	2115
2	55
1	164
2	125
3	17
1	1
6	1332
0	1332
0	754
3	20
183	386
4	12
0	380
24	189
0	53
0	45
0	65
0	90
2	94
0	57
1	10
8	102
0	51
0	116
0	66
0	82
0	11
1	105
1	2
3	53
0	64
0	11
0	26
16	41
0	10
1	5
14	11
0	17
0	1
1	304
0	170
0	162
0	63
19	111
13	19
9	158
3	5
3	3
894	0
28	62
0	0
0	0
0	0
0	2
0	1902
3	79
4	1177
144	2654
0	52
123	1651
0	873
1	669
2	757
14	357
0	135
6	381
0	206
0	1072
439	558
4	277
25	155
1	38
1	19
8	96
0	5
0	0
1	0
0	7
4	8
0	0
5	2
0	1
28	0
99	159
1	26
0	23
0	12
0	9
1	0
1	0
0	7
0	6
0	5
0	7
0	0
0	6
0	6
0	0
0	0
0	121
0	105
5	100
16	149
5	34
0	13
2	4
0	1
1	3
2	2
2	0
0	0
0	922
0	906
2	81
0	168
3	249
5	34
13	23
0	0
0	1
0	0
0	0
0	0
0	277
0	256
384	488
1	254
0	256
0	74
0	315
0	53
0	23
0	8
0	14
1	112
3	165
0	165
0	0
0	0
0	0
0	98
1	74
4	98
11	451
1	83
130	151
0	1383
5	1766
15	342
0	1202
0	1553
3	699
0	85
0	65
0	42
1	94
0	156
4	47
17	43
3	3
7	30
7	23
0	0
3	535
3	3890
0	41
3503	3825
0	0
5	226
0	223
0	156
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	19
735	419
8	406
4	9
11	35
42	68
3	0
2	383
0	453
31	1214
5	203
0	56
1	902
38	761
0	483
2	23
0	24
10	56
0	589
0	79
1	47
0	33
0	39
17	42
13	10
2	10
3	11
32	19
11	5
0	0
3	6
2	10
0	5
0	60
0	4
0	60
0	5
0	5
0	7
0	7
0	7
0	7
0	31
0	10
5	617
0	683
19	881
479	1486
8	328
3	10
0	4
0	2
0	4
0	0
0	0
0	4
0	4
0	7
0	2
0	0
0	37
0	539
26	719
0	628
0	31
39	369
0	5
24	353
7	6
3	21
0	122
0	121
6	0
0	440
0	510
0	388
1	39
13	387
6	14
0	93
1	131
2	5
0	1317
12	1396
0	1439
0	938
0	142
0	15
0	8
0	3
0	3
31	11
0	76
5	128
0	65
0	415
1	38
1	109
0	491
44	23
0	134
0	154
0	145
0	284
1	393
1	19
0	55
0	401
0	94
0	94
0	48
6	399
75	351
0	41
6	313
0	1
0	6
0	3
3	11
0	52
230	70
0	0
9	15
33	390
0	671
0	443
68	317
0	408
0	349
0	35
6	30
0	0
0	0
0	0
63	274
1	272
0	9
0	5
0	1
0	19
0	27
0	0
0	0
0	0
0	0
6	0
0	0
2	0
0	21
0	21
0	0
0	0
3	0
0	0
1	326
0	27
10	324
0	324
25	171
0	1
0	1
1	7
0	1
0	1
0	4
0	4
1	3
37	10
0	10
5	49
0	52
0	174
4	39
2	166
0	91
0	149
0	140
8	7
3	17
0	18
0	34
13	0
4	3
0	0
0	0
0	0
3	0
0	0
0	0
13	37
0	9
0	74
0	137
0	134
0	3
0	81
0	52
3	0
13	3
0	0
207	210
11	209
2	71
0	523
2	82
0	501
0	290
2	342
3	268
2	296
1	318
0	326
0	233
2	146
1	132
6	40
0	126
0	79
5	11
0	30
423	27
1	15
0	15
2	1
0	1
0	15
0	1
0	1
0	3
0	2
0	0
0	0
2	0
0	21
0	21
2	21
0	18
2	18
0	8
0	4
0	13
0	20
0	2
8	27
1	268
2	84
2	287
0	2
0	36
2	114
0	94
5	73
5	5
1	263
0	58
1	48
0	60
0	13
0	19
0	42
0	40
0	73
1	42
5	10
2	43
0	40
0	49
1	170
0	16
1	0
0	0
7	0
148	2419
0	54
3	705
7	1218
0	374
0	1209
0	1831
1	1232
46	1054
24	188
0	0
2	30
0	15
1	845
0	94
2	712
3	684
0	30
1	737
0	27
2	426
1	689
0	42
1	638
5	7
0	19
0	4
0	0
0	26
0	4
0	34
0	0
1	0
0	0
0	0
0	0
0	0
0	0
9	0
0	1550
42	1857
1	116
0	1249
0	24
3	1397
0	702
0	1777
3	59
4	33
1	46
34	34
0	189
0	714
1	141
5	664
53	630
0	146
3	161
7	188
1	48
3	187
0	157
0	183
0	196
0	155
1	169
0	0
0	1
173	77
0	72
0	22
0	18
6	2
152	2
302	95
0	23
1	10
0	21
0	0
0	0
0	4
126	17
1	11
1	95
601	119
0	92
9	3
23	0
13	29
0	29
0	5
0	0
3	0
146	18
0	18
115	0
157	391
5	193
0	46
0	41
2	201
0	17
0	0
0	7
0	47
0	0
0	0
1	940
3	859
1	718
24	654
0	24
0	0
1	2
0	186
0	186
1	175
0	185
0	14
0	99
0	66
1	95
0	69
15	107
5	84
0	0
