UniqueCount	AmbigCount
1	894
1	145
0	117
11	272
1	19
2	11
4	86
77	63
0	75
2	89
3	22
0	8
1	0
0	727
5	895
2	665
17	479
34	1820
0	1090
0	543
7	1286
0	1449
0	327
0	548
0	101
1	70
3	101
6	124
0	397
27	13
2	135
2	7
5	15
0	100
0	71
1	71
0	100
0	4
0	3
0	74
8	68
0	16
160	202
0	56
35	68
11	10
25	159
0	6
0	2
12	17
0	108
4	126
0	140
0	65
7	50
0	2
2	0
0	7
1	0
1	7
0	4
0	48
0	274
115	322
6	4
44	44
0	1
17	16
1	144
0	69
29	133
0	19
35	62
32	48
0	1
0	1
0	129
5	85
0	121
0	103
1	109
0	1
0	10
2	31
0	3
0	3
2	0
407	412
7	288
0	140
180	36
1	28
5	106
0	0
35	0
2	0
56	0
0	129
0	142
0	99
0	142
54	141
1	117
0	147
26	43
0	7
4	136
0	28
0	94
4	24
0	0
0	26
0	137
6	100
0	19
0	108
1	101
5	1
4	1
0	97
2	33
2	11
0	5
5	20
1	37
0	23
2	19
0	8
3	5
9	51
1	166
6	118
5	143
0	73
0	43
0	52
0	49
1	4
0	3
0	422
0	407
0	345
0	398
1	365
0	343
0	344
0	343
0	76
0	6
1	89
5	929
3	948
20	305
24	141
21	8
4	0
0	99
27	421
0	357
0	64
0	275
1	339
0	236
0	289
0	380
0	394
0	388
12	16
1	29
1	18
0	4
1	59
1	2
1	9
5	48
5	58
3	61
3	5
0	5
2	4
59	282
2	1
0	90
4	1
0	3
0	78
0	85
76	527
0	20
0	97
0	42
9	593
3	546
43	517
8	251
0	5
0	81
2	21
0	16
22	72
1	10
0	17
0	59
11	75
4	96
6	94
8	68
0	2
7	2892
1	2580
44	3010
58	203
2	485
5	238
1	417
0	132
0	9
0	36
0	0
1	0
0	0
2	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	27
0	61
1	10
0	10
0	0
18	53
0	29
2	5
17	39
1	2
0	1
0	1
0	5
0	10
0	6
0	6
0	11
0	6
0	3
0	9
0	7
0	5
0	0
0	9
0	2
0	1
3	33
0	2
0	3
0	1
0	5
0	0
1	0
9	261
0	27
2	14
3	9
1	9
1	1
0	236
0	2
0	224
0	22
0	39
0	23
0	37
0	24
1	55
0	42
0	25
0	17
2	2
0	31
0	3
0	203
3	37
5	161
7	103
1	7
24	33
32	0
6	0
0	45
9	85
0	75
0	78
1	23
58	67
0	17
0	31
1	42
6	66
1	28
0	18
0	38
2	2
3	0
4	0
1571	21
0	0
0	11
6	10
0	3
10	4
2	54
0	48
2	51
0	1
16	10
0	1
8	19
0	31
7	10
0	3
0	2
0	0
12	1
0	1
2	1
18	692
0	79
1	860
0	226
11	9
1	382
0	134
135	258
6	46
0	222
0	225
0	98
0	99
0	17
1	6
0	1
0	1
3	2
17	0
1	168
2	140
0	137
0	205
0	116
0	130
0	61
5	0
5	0
4	173
0	137
0	72
0	15
1	3
3	0
1	0
1	8
0	56
1	26
2	0
3	2
0	0
1	7
0	7
0	22
0	2
56	80
3	8
25	41
3	9
0	77
4	97
13	127
0	97
0	85
1	301
0	213
6	121
0	133
49	81
54	259
0	284
0	33
7	58
0	1
1	11
0	1
0	0
1	25
0	26
0	223
0	218
0	232
0	221
0	87
0	230
0	38
1	44
0	7
0	9
0	176
0	7
1	166
0	15
0	18
0	2
0	3
0	0
2	0
0	0
0	1
0	0
0	0
13	2
0	1
0	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
4	10
0	12
0	0
0	7
13	19
0	2
2	13
0	0
0	0
1	1
1	61
1	11
0	86
45	83
0	55
0	44
0	0
0	47
0	7
1	7
0	0
2	0
2	8
1	0
1	0
1	0
22	39
0	39
1	39
0	9
3	2
0	2
5	25
1	0
321	589
45	466
11	14
3	549
0	26
0	29
9	3
0	0
4	0
126	318
0	318
3	67
12	68
58	12
0	34
0	14
4	6
0	4
0	32
0	26
1	3
0	57
0	46
0	27
0	50
0	48
0	16
0	14
0	22
0	17
0	52
1	9
0	0
0	18
2	8
0	0
1	0
0	44
0	9
0	161
0	125
0	182
24	523
0	98
0	2
0	264
0	2
0	233
4	310
0	377
0	356
0	114
0	179
0	165
0	153
0	208
2	290
0	150
0	29
0	45
0	6
0	211
0	170
12	38
0	136
1	8
0	0
2	8
0	0
0	0
1	3
1	1
0	3
1	0
267	80
6	54
0	4
0	0
16	1
220	291
5	8
0	43
4	34
0	5
1	17
0	151
0	1
0	49
0	2
0	67
0	7
0	87
0	83
1	81
0	80
1	81
0	81
1	79
0	79
0	4
1	0
0	2
2	153
53	153
37	157
0	0
0	0
2	30
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	4
1	2
0	0
0	22
0	22
0	0
0	0
0	5
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
5	44
10	37
0	129
2	158
2	156
0	139
3	0
0	8
11	0
0	105
3	7
0	32
4	36
2	361
0	358
0	353
0	2
0	1
0	0
4	3
0	0
0	21
0	3
0	15
0	319
0	47
0	0
0	90
0	331
0	6
0	248
0	387
0	40
1	334
5	78
0	42
0	166
0	366
0	15
1	39
15	351
4	34
0	1
0	352
0	353
0	115
0	136
0	5
1	0
0	313
1	4
0	157
1	243
0	1
1	3
0	23
1	264
5	236
0	263
0	1
0	0
0	1
0	1
0	0
0	0
0	288
2373	3129
61	2991
1	2910
0	2422
0	1333
0	290
0	289
0	0
19	10
24	147
0	8
14	4
14	139
0	1
1	0
0	15
2	5
437	607
0	7
11	566
3	182
3	12
0	1
0	0
0	0
219	0
0	65
4	61
0	61
1	61
0	52
0	52
0	74
0	76
0	28
0	0
0	3
6	29
0	3
0	0
42	45
0	5
1	6
0	26
3	14
0	2
0	2
0	7
0	1
0	1
0	6
0	11
0	2
0	0
0	13
0	1
0	1
0	4
0	10
0	1
0	0
0	0
1	17
0	58
40	78
0	38
0	39
0	34
0	36
0	30
0	22
0	7
0	14
0	8
0	6
0	17
0	21
1	2
0	8
0	10
0	10
1	12
0	2
10	303
9	319
1	318
0	318
2	323
0	329
0	304
3	165
0	259
0	280
0	286
2	286
5	214
345	125
0	19
1	6
1	3
0	9
0	0
16	0
0	0
0	0
0	0
0	0
7	112
0	52
0	46
0	27
36	54
11	28
0	25
0	13
0	609
21	627
0	143
2	88
0	101
0	73
256	74
0	74
12	40
0	1
1	27
1	85
0	16
0	12
3	13
1	1
10	146
0	97
27	372
1	301
0	19
2	160
2	77
0	7
1	141
0	132
0	13
3	9
0	0
0	0
0	4
0	0
0	0
5	35
0	0
3	56
33	32
9	54
53	59
0	8
1	34
3	27
0	13
0	15
0	19
0	15
0	2
0	2
0	19
0	18
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	0
0	0
1148	79
41	82
3	17
5	0
7	30
0	266
1	262
0	266
3	256
0	1
2	0
0	1
0	12
2	3
17	36
5	3
3	4
0	41
0	41
0	0
0	0
0	2
0	0
1	797
9	247
98	1000
1	378
186	1257
7	681
1	1009
0	866
13	389
0	357
0	0
4	2
22	42
1	2
0	37
762	314
67	198
0	163
2	130
1	0
0	8
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	10
0	10
0	10
0	1
0	0
1	1577
6	1577
6	1516
0	4
0	422
5	1058
0	15
0	380
1	7
1	50
6	13
2	8
6	9
0	45
2	103
2	103
0	5
0	3
2	0
2	2
0	1
1	1
0	1
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	5171
99	3665
0	3949
0	4281
13	4142
0	904
1	920
0	661
3	515
2	430
1	839
0	77
1	69
13	249
78	307
4	16
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
2	6
0	0
0	0
0	0
1	0
49	35
0	0
4	8
0	8
0	8
0	8
0	12
0	11
0	9
0	1
0	0
236	95
1	0
0	2
311	33
5	3
0	1
2	3
0	0
0	3
0	6
0	6
2	6
2	2
0	3
891	1622
12	1530
0	661
196	163
0	125
2	163
1	140
4	0
11	21
1	21
0	19
0	0
0	0
100	84
5	0
7	64
45	37
0	50
3	1
1	6
31	429
0	405
0	414
3	0
0	223
0	232
1	3
1	16
1	0
0	0
8	0
17	1512
0	1450
6	499
36	1256
5	1535
1	13
0	0
0	22
0	1
92	103
2	101
1	32
0	18
0	2
2	0
1	19
324	235
0	185
20	153
1	0
2	2
6	69
0	142
103	184
1	3
0	0
1	0
0	0
0	0
0	19
8	20
19	17
6	531
2	688
1	688
7	48
1	4
0	59
6	67
0	10
12	89
0	2
0	0
1	0
0	0
131	452
0	419
42	619
0	437
0	499
0	496
0	494
1	0
2	4
0	17
0	17
0	72
0	2
0	0
0	0
0	1
0	0
2	32
8	29
0	0
2	8
0	8
0	0
1	222
3	1
250	826
0	150
0	209
0	135
0	185
3	5
3	251
1	46
0	0
0	2
0	0
0	8
0	18
0	0
3	20
0	1
35	21
4	3
2	13
0	1
309	231
0	26
36	110
3	19
0	2
91	21
1	21
0	0
7	0
1	0
109	134
0	0
1	10
0	112
1	1
4	86
9	30
0	7
0	0
34	39
0	0
2	7
0	5
0	9
0	0
0	7
1	0
0	208
0	1453
0	390
2	520
1	752
0	167
0	239
0	295
36	2116
1	258
0	899
0	500
0	78
0	300
0	449
0	409
0	231
0	313
9	7
0	157
0	129
0	128
0	92
0	19
0	8
0	216
0	432
0	148
0	4
8	5
0	37
4	37
0	536
0	15
0	10
0	7
0	19
46	0
0	0
0	1
0	0
36	33
0	32
1	20
85	91
1	4
0	5
0	70
3	3
1	328
27	354
27	141
3	0
2	27
0	14
0	7
0	41
6	2
0	9
1	52
5	21
0	1
0	0
3	360
387	401
0	55
3	51
0	44
8	41
0	3
0	0
0	0
0	0
8	2
0	2
0	0
0	0
92	28
0	10
0	16
4	0
1	0
0	0
0	0
0	1
0	0
0	1
0	0
2	6
1	23
1	62
14	57
0	2
0	9
0	0
0	0
0	106
0	55
0	155
0	151
0	68
0	58
0	109
1	32
0	11
31	71
1	24
0	34
0	77
1	77
0	33
0	44
0	43
0	29
13	44
2	40
4	5
16	61
0	118
0	110
0	113
13	7
0	188
1	114
0	158
0	90
0	43
0	68
0	36
0	54
0	14
0	9
0	11
0	10
0	11
0	6
0	6
0	68
0	12
0	10
0	1171
0	1098
0	1107
0	1147
0	393
0	291
0	413
0	357
0	247
0	355
7	225
0	38
0	37
2	122
0	74
9	18
0	22
0	7
1	0
0	480
3	512
7	60
2	189
2	159
1	54
1	53
1	61
5	3
2	5
0	0
0	1
0	5
0	5
1	2
0	0
0	0
0	0
0	2
0	1
0	4
0	12
0	1
2	2
0	0
0	0
67	316
0	306
2	276
0	283
3	154
443	629
0	192
1	212
4	37
0	34
2	8
10	245
1	1
2	961
24	12
0	5
3	122
20	1086
1	23
0	0
1	29
63	50
11	41
3	31
3	10
0	15
0	5
2	0
0	0
0	0
0	24
0	24
0	14
2	20
0	19
0	0
0	0
0	0
0	0
13	1479
0	145
1	1370
1	33
0	0
0	0
0	0
1	1243
0	1251
0	0
0	1
0	990
0	309
1	334
2	94
0	17
0	14
1	621
0	609
0	199
0	1
0	3
0	3
5	389
1	2
1	23
2	1
0	1
0	0
468	143
5	11
2	139
9	7
1	0
0	0
22	0
0	0
0	0
0	0
0	0
16	24
2	3
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
8	531
0	531
0	523
0	514
1	8
7	162
1	60
0	236
1	202
0	64
0	128
0	72
0	0
0	0
0	0
0	5
0	71
0	973
9	760
0	92
0	18
0	3
0	949
5	826
2	8
0	13
3	15
2	9
10	2
1	17
1	270
4	274
44	212
0	120
0	387
0	43
0	390
1	104
0	0
0	0
0	0
0	3
0	0
0	3
0	3
0	3
0	1
0	3
0	0
1	1
0	123
1	123
0	50
5	1
0	0
3	11
0	100
0	98
0	14
4	106
1	110
1	94
0	0
0	0
1	0
0	0
5	105
0	0
0	91
0	0
0	4
0	2
0	0
0	0
0	0
3	4
0	1
5	76
6	63
0	66
0	69
0	9
0	10
0	39
1	28
0	1
0	0
1	1
1	11
0	0
10	43
0	26
585	215
4	215
0	85
0	85
0	0
0	0
0	1
0	2
4	6
0	1
0	1
1	0
1	1
12	164
0	200
1	111
3	140
0	13
0	87
0	58
0	44
0	35
0	24
0	4
2	116
2	295
0	330
4	125
0	336
1	48
0	1
0	1
0	7
0	30
0	0
0	0
22	50
7	11
0	12
0	1
0	0
584	159
0	21
2	1
0	77
0	4
0	0
0	90
2	0
2	800
5	739
0	39
0	719
3	128
1	4
0	4
6	4
39	18
1	0
1	3
0	0
0	0
0	0
0	30
1	31
0	5
0	23
0	630
0	19
1	29
4	29
0	15
13	632
8	87
15	187
0	281
0	12
3	48
3	24
4	40
5	4
22	9
0	167
1203	178
0	38
0	52
0	31
13	20
0	0
0	19
0	23
0	191
0	140
0	183
0	10
1	1
1	1
2	5
8	0
0	4
0	49
0	20
0	2
0	55
0	15
0	0
0	0
0	0
0	0
8	15
0	0
0	73
2	78
2	84
1	78
0	20
2	31
0	22
0	10
0	1
0	10
0	2
0	7
0	10
0	3
0	0
0	1
0	6
0	6
0	0
0	0
0	0
650	134
0	5
0	42
2	87
3	0
1	0
0	0
0	68
40	68
0	35
0	14
5	5
0	13
2	0
2	2
3	2
50	37
29	1
1	1
0	0
217	51
9	38
0	38
3	50
0	2
8	231
117	1062
0	65
12	1095
3	5
0	88
0	199
41	1053
0	120
0	1
2	0
1	143
0	0
0	0
1	0
0	0
0	109
0	244
15	601
2	1
0	508
0	56
0	14
0	439
0	165
29	420
0	75
6	3
15	19
70	83
1	30
4	32
9	16
2	2
0	3
0	7
1	3
0	2
0	0
1	2
1	2
0	0
0	0
162	461
0	365
0	287
13	7
13	112
21	60
88	52
0	0
0	51
0	65
4	70
4	65
6	30
4	35
8	14
0	1
3	9
0	13
0	3
0	145
0	2
2	0
0	0
1	3
0	13
3	26
136	299
0	224
0	108
0	38
0	4
22	32
0	31
0	18
16	14
5	9
0	38
2	32
1	0
0	0
1	23
0	21
0	12
1	9
0	4
0	0
0	0
0	0
0	0
0	0
1	3
0	1
0	1
0	2
0	0
2	0
0	2
0	1
0	2
0	2
0	0
12	9
1	5
0	2
1	5
6	10
1	1
0	4
0	6
0	0
0	102
46	171
7	84
5	73
2	31
0	17
0	0
1	0
0	230
2	276
0	281
2	69
0	37
0	27
5	46
0	6
0	102
1	1
0	6
6	53
0	16
0	15
0	12
105	232
3	14
0	14
0	126
0	141
1	96
0	102
1	33
18	53
0	30
4	41
1	21
4	0
0	0
0	0
2	1
0	0
0	1
0	1
0	0
0	0
2	23
16	8
0	1
0	2
0	1
0	0
0	1
480	419
0	65
11	353
16	321
5	310
0	1
0	307
57	307
1	249
14	13
10	6
13	57
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	11
0	7
0	8
2	0
1	0
0	0
0	0
55	0
0	0
0	0
0	0
0	0
0	0
0	0
0	82
0	161
0	131
0	72
0	6
5	10
0	0
0	0
318	53
0	14
2	50
7	17
27	119
459	1678
31	814
60	68
0	33
1	6
0	232
2	5
0	26
7	4
9	74
6	329
0	641
0	18
2	0
1	362
0	0
3	3
46	648
7	232
1	622
1	434
5	57
0	6
0	9
0	81
0	4
1	20
1	8
0	111
1	5
144	22
1	2
2	3
0	0
5	1
0	5
0	5
0	0
3	2
6	0
30	194
0	180
0	32
0	28
0	104
0	0
5	67
6	67
1	56
0	56
2	30
7	1
0	2209
0	1195
1	1627
10	556
3	1422
0	1602
1	948
1	1574
0	1465
0	1468
0	589
0	420
0	192
1	274
16	33
0	0
0	134
4	343
128	575
12	23
5	3
0	42
0	307
3	226
4	248
1	2
0	133
0	0
0	0
0	2281
0	151
1	356
0	188
0	2667
0	160
0	2702
117	2673
0	151
0	2667
0	106
0	2692
0	324
0	2667
0	188
0	173
0	140
6	1
5	0
4	132
2	87
1	56
0	0
1	37
16	40
0	1
0	23
0	0
0	0
502	47
0	2
6	0
0	0
0	0
32	3322
19	6571
5	8251
219	5275
0	8251
0	8222
0	7473
25	208
0	10
1	10
1	4
0	1
0	8
0	0
13	18
0	9
16	34
0	23
0	0
0	0
3	1
0	1
0	1
11	1
2	2
0	0
0	0
8	0
257	0
0	0
0	0
0	0
0	0
0	10
0	9
1	10
8	44
0	0
0	0
0	6
0	6
0	0
0	3
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
554	148
18	146
234	0
0	0
22	0
1	25
22	25
221	357
4	342
1	287
0	0
39	299
4	1817
0	1687
0	1817
6	14
0	80
0	29
0	0
0	19
0	20
0	24
0	25
0	25
2	11
0	11
4	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
206	2467
0	2345
196	1997
0	190
10	34
0	114
43	467
0	185
165	186
7	193
14	85
0	9
1	86
1	7
0	1101
0	1295
0	1333
10	1150
0	1114
0	49
0	76
0	0
3	237
0	106
2	36
0	8
1	0
5	0
0	0
0	0
0	0
0	0
1	0
4	21
0	1703
0	1688
0	1028
29	1423
11	70
1	901
10	979
5	779
0	53
0	223
0	136
0	26
0	8
0	8
3	0
3	0
0	0
0	0
0	0
0	0
0	0
0	3
0	71
0	0
0	57
0	0
8	100
21	19
6	20
0	76
3	12
0	77
0	49
0	3
0	47
0	14
0	7
0	0
0	66
19	674
0	587
0	578
0	572
0	122
2	275
0	0
0	123
0	131
23	134
0	123
0	135
6	127
2	126
0	112
0	27
0	7
1	0
0	0
0	0
11	686
0	593
53	264
3	3
7	537
2	42
0	2
0	23
0	21
0	12
37	251
2	24
0	13
0	48
0	6
0	0
12	675
0	9
12	13
4164	2950
46	1529
2	45
0	331
5	432
1	2
0	133
16	31
3	6
0	29
13	11
0	1
0	385
0	367
0	76
0	10
0	0
0	0
0	0
1	1
0	0
0	0
0	4
0	4
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	24
0	18
0	44
0	41
0	24
0	16
0	26
15	31
0	2
0	30
8	11
4	26
0	0
0	3922
5	3517
59	3662
8	660
1	1008
1	4298
0	359
0	467
51	948
1	644
3	942
17	24
0	1
1	7
1	0
32	3
0	2
0	2
3	0
0	0
0	2
1	0
0	53
0	416
0	412
0	389
0	58
0	1
0	0
0	0
0	0
299	2160
1	1746
6	2160
682	2062
62	2071
8	2002
0	355
9	838
23	2334
5	2317
0	55
0	134
39	213
3	213
2	122
0	25
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	443
0	472
28	406
0	3
2	86
90	46
0	0
0	0
0	0
1	827
0	827
1	312
2	107
1	13
0	0
0	0
0	0
3	3
0	0
0	129
0	103
0	98
28	115
0	129
0	4
11	43
6	0
0	198
0	1496
72	1503
0	1382
1	702
30	1390
1	893
0	758
0	251
1	77
0	228
3	59
75	658
10	632
0	1
0	4
1	11
61	33
0	2
0	5
0	1
0	0
4	1
42	149
10	121
1	62
12	21
0	21
1	1
0	0
0	274
0	555
0	170
0	51
6	411
0	375
6	59
0	35
3	10
2	103
1	32
3	3
32	23
0	0
0	0
672	359
0	187
15	174
0	1
4	7
0	6
0	1
0	0
105	3098
76	3060
2	4225
3	3886
2	3871
4	2687
9	47
0	82
1	59
1	6
0	0
5	810
0	810
0	428
0	5
128	302
4	3
0	301
38	203
0	57
0	55
0	69
0	86
1	97
0	60
1	7
5	129
0	63
0	137
0	85
0	98
0	19
2	127
0	3
1	48
1	57
0	15
2	38
8	50
0	24
2	8
7	16
2	51
0	3
2	291
0	214
0	146
0	74
7	143
5	10
7	136
2	2
1	3
1191	0
17	54
1	0
0	0
0	0
0	0
0	1381
0	49
7	1032
89	2112
0	37
85	1204
0	617
3	466
5	463
15	281
0	96
5	257
1	157
0	754
227	321
0	137
18	87
8	25
0	8
7	41
0	3
0	0
0	0
0	4
2	5
0	0
0	3
0	2
8	0
31	130
0	14
0	16
1	7
0	8
0	0
1	0
1	8
0	6
0	0
0	7
1	0
0	6
0	6
0	1
0	0
1	71
0	61
0	65
6	107
3	20
0	6
0	1
0	1
0	1
2	3
1	2
0	0
0	547
1	539
1	53
3	93
2	123
2	20
4	6
0	0
0	0
0	0
0	0
0	0
5	81
0	74
154	170
0	63
0	74
0	17
0	84
0	12
0	2
0	0
0	2
1	41
1	38
0	38
0	0
0	0
0	0
0	58
0	43
6	60
5	215
0	39
105	65
0	824
0	1112
3	101
0	673
0	1014
2	419
0	43
0	27
0	28
0	53
0	99
0	18
23	19
1	0
10	14
10	5
0	0
1	398
9	2279
0	20
1923	2258
0	0
1	152
4	152
0	101
0	24
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	23
473	286
0	282
0	4
8	26
22	76
3	0
3	356
0	566
37	1301
2	248
0	34
1	996
25	808
0	511
3	14
0	13
2	69
0	621
0	52
3	54
0	44
0	49
10	16
4	9
1	9
3	11
29	19
9	7
0	0
2	7
6	10
0	8
0	53
0	8
0	50
0	8
0	8
0	8
0	8
0	11
0	11
0	16
0	11
8	329
0	345
46	578
300	963
3	259
0	18
0	3
0	3
0	3
0	0
0	0
0	3
0	3
0	5
0	3
0	0
0	23
0	243
8	305
0	263
0	7
35	217
0	1
5	205
4	2
1	17
0	84
0	85
0	0
0	490
0	572
0	435
7	74
4	403
2	10
0	112
0	132
1	1
0	1256
11	1382
0	1405
0	889
2	124
0	13
0	3
0	2
0	2
16	9
2	55
1	85
0	38
0	284
0	32
0	85
0	322
18	16
0	69
0	116
0	118
0	195
2	255
1	19
0	39
0	261
1	84
0	72
1	45
2	258
30	239
0	27
6	197
0	0
0	3
0	2
4	13
0	35
206	51
0	0
4	14
11	249
0	474
0	338
33	221
0	303
1	255
0	33
0	44
0	0
0	0
0	0
43	144
0	143
0	5
1	3
0	2
0	7
0	8
0	0
0	0
0	0
0	0
11	1
1	1
0	0
0	32
1	32
0	0
0	0
6	4
0	4
1	137
0	10
3	136
1	136
99	135
0	0
0	0
1	5
0	2
0	1
0	0
0	0
1	2
59	19
4	18
3	20
0	26
0	96
4	20
2	92
0	38
0	92
0	80
4	1
1	6
0	5
1	14
7	1
4	1
0	0
0	0
0	0
0	0
0	0
0	0
7	21
1	15
0	63
0	112
0	104
0	0
0	78
0	55
1	0
6	3
0	0
454	327
9	325
6	53
0	455
1	56
0	414
0	220
3	290
3	230
1	224
0	265
0	293
0	201
4	98
1	84
2	21
2	103
0	90
5	9
0	32
364	30
0	11
0	11
0	0
0	0
0	11
0	1
0	0
0	0
0	0
0	3
0	0
0	0
0	10
0	10
1	10
0	7
4	7
0	0
0	0
0	3
0	9
0	2
9	13
0	208
5	59
1	230
2	0
0	10
4	67
0	59
6	48
2	2
2	202
0	26
2	20
0	26
0	10
0	16
1	15
0	19
0	40
0	19
4	11
5	16
0	18
0	17
0	131
0	10
2	0
0	0
4	0
157	2243
0	40
0	712
2	1138
1	553
0	1178
0	1623
0	1255
15	776
17	137
0	0
0	19
0	6
0	453
1	39
0	368
0	375
0	6
2	422
0	20
4	248
3	419
0	33
0	371
1	3
0	3
0	1
0	2
0	10
2	1
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1096
30	1367
0	102
0	913
0	21
1	989
0	506
0	1248
0	35
7	17
0	15
28	37
1	182
0	500
0	124
6	463
38	439
2	101
3	108
6	120
1	24
1	119
0	105
0	112
0	124
0	104
1	108
1	0
0	4
212	65
0	61
1	22
0	21
13	2
573	1
211	91
0	18
1	10
0	16
0	0
0	1
0	3
99	10
3	8
0	57
466	78
1	57
15	3
9	0
9	13
0	13
0	7
1	0
0	1
46	6
0	6
28	0
150	378
2	209
0	24
0	54
7	173
0	17
0	0
0	4
0	18
0	0
0	0
1	645
1	584
0	478
25	486
0	16
0	0
0	2
0	157
0	157
0	140
0	155
0	7
0	64
1	46
0	73
0	47
13	90
10	72
0	0
2	8
0	154
0	175
0	186
14	102
0	2
