UniqueCount	AmbigCount
74	1409
0	852
162	1461
17	455
6	1330
0	1091
5	391
0	590
0	0
18	2
23	68
7	0
0	27
1192	195
130	140
1	95
7	73
7	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	0
0	0
0	1889
0	1889
0	1835
0	54
0	484
0	869
0	10
22	273
4	3
0	30
7	16
0	15
0	15
0	9
0	58
1	58
0	0
0	0
0	0
0	2
0	7
0	7
0	0
0	0
5	0
0	3
0	3
0	0
0	0
0	0
0	0
0	8623
88	6713
0	7133
0	7941
24	6002
0	1101
0	910
0	705
0	817
0	447
0	861
0	159
0	157
8	406
42	444
5	41
0	0
0	4
0	0
6	25
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
27	38
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
485	179
0	1
0	5
274	46
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	0
0	7
1021	821
0	758
0	372
91	13
0	5
0	13
0	6
0	0
0	17
0	17
0	14
0	0
0	0
106	171
15	0
2	112
56	33
0	93
0	12
0	7
4	498
0	466
0	471
0	0
0	171
0	176
0	2
3	28
0	0
0	0
0	0
18	1475
0	1447
0	809
32	1388
0	1474
0	6
0	0
0	53
0	0
404	160
0	158
8	115
0	101
0	2
0	0
4	8
354	190
0	146
0	128
0	3
10	4
3	71
0	181
176	225
0	8
0	1
0	0
0	0
0	0
0	34
0	35
26	29
15	543
11	845
0	844
16	26
0	0
0	44
8	54
0	38
6	91
4	4
0	0
0	0
0	0
225	285
0	166
68	718
1	266
0	643
0	643
0	643
0	0
6	0
0	0
0	0
0	26
0	0
0	1
0	0
0	3
0	0
0	53
9	48
0	2
0	17
0	17
0	3
0	326
6	17
569	1282
3	237
0	282
0	238
3	346
0	12
1	504
7	112
0	0
5	11
0	4
0	14
0	39
0	3
18	40
0	1
10	41
0	21
0	39
0	9
366	319
0	34
34	113
0	26
1	32
229	21
14	21
0	2
5	0
8	0
542	312
0	2
2	35
0	266
21	28
15	180
3	52
0	16
0	0
112	139
0	0
2	3
0	0
0	0
0	0
0	0
0	0
0	241
0	1955
0	385
0	642
2	827
0	345
0	333
0	372
252	3339
0	426
0	1404
0	596
0	112
0	295
0	421
0	385
0	196
0	325
1	15
0	159
0	124
0	124
0	73
0	39
0	22
0	207
34	695
0	206
0	42
4	25
0	95
9	38
0	718
0	44
0	69
0	66
0	104
59	0
0	0
0	1
0	0
98	174
0	160
2	20
123	60
0	7
0	4
0	41
0	5
0	629
43	680
164	312
0	4
4	59
0	46
0	24
0	56
30	12
0	28
0	38
17	43
0	1
0	0
17	791
189	844
0	111
0	105
2	59
14	53
0	5
0	0
0	0
0	0
10	4
0	4
0	0
0	0
207	54
0	35
1	14
0	3
0	0
0	0
0	0
0	5
0	0
0	5
0	0
3	1
8	68
0	48
6	42
0	15
0	2
0	0
0	0
1	156
0	47
0	258
1	262
1	76
0	55
0	159
5	64
0	33
130	109
5	23
0	53
0	64
0	64
0	33
0	30
1	38
0	22
3	30
2	22
8	2
5	120
0	208
1	141
0	140
40	7
9	260
0	159
0	227
0	184
0	103
0	129
0	103
0	146
0	49
0	26
0	29
0	5
0	29
0	28
0	25
1	56
0	19
0	5
2	1016
0	961
0	961
0	999
0	312
0	252
0	286
0	278
0	148
0	141
5	131
0	2
0	1
2	43
0	15
6	1
0	19
0	1
12	0
0	959
0	967
25	51
14	240
0	235
0	55
0	54
0	64
1	33
17	10
0	1
0	0
0	2
0	2
0	1
0	0
0	0
0	0
0	10
0	10
0	18
0	32
0	10
5	10
0	0
0	0
215	384
0	383
9	318
1	260
11	172
318	682
0	249
7	259
1	16
0	37
0	13
14	300
0	0
14	1427
9	7
0	2
0	37
42	1466
0	11
0	0
0	57
98	133
31	139
2	144
31	10
7	47
3	12
10	0
0	0
0	0
0	16
0	16
0	0
0	16
0	16
0	0
0	0
0	1
0	0
29	738
0	18
0	728
1	13
0	0
0	0
0	0
0	1245
0	1255
0	0
0	0
0	815
0	86
0	89
0	28
0	2
0	0
0	733
0	1028
0	191
0	0
0	6
0	6
0	875
0	8
5	18
0	4
0	0
8	0
798	153
8	28
0	144
36	20
0	0
0	0
5	0
0	0
0	0
0	0
0	0
8	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	505
0	505
0	496
0	502
0	3
1	102
0	58
3	212
0	194
0	56
0	168
0	89
0	0
0	0
0	0
0	3
6	135
0	728
32	496
0	47
0	5
0	3
0	722
0	644
0	7
0	22
0	1
0	15
24	0
0	0
0	222
0	222
27	98
0	66
0	249
0	4
0	249
24	66
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	149
0	149
0	75
0	0
0	0
0	21
0	156
0	154
0	47
0	152
0	167
0	139
0	0
0	0
0	0
1	0
0	164
0	9
0	146
0	4
0	23
0	23
0	1
14	9
0	2
3	21
0	4
1	82
3	52
0	74
0	85
0	1
7	6
0	65
0	43
0	13
0	10
0	0
1	25
0	0
20	109
0	44
708	317
0	317
0	122
3	123
0	1
0	2
0	0
0	0
5	4
0	0
0	0
0	0
0	0
42	219
0	234
17	93
0	150
0	23
0	95
0	67
0	62
0	32
0	11
0	5
0	34
3	431
0	426
0	36
0	431
0	48
0	2
0	1
0	17
0	49
0	0
0	0
24	86
1	32
0	29
0	1
0	0
893	114
0	0
0	0
0	31
0	3
0	0
0	57
2	0
0	1156
0	1142
0	91
0	1096
1	223
0	2
0	2
1	7
65	26
2	6
1	1
0	0
0	0
0	0
0	5
0	5
0	1
0	1
0	659
0	4
0	5
1	4
0	2
1	659
4	12
19	213
0	272
0	2
0	20
6	31
8	124
11	14
12	17
0	75
1326	126
0	26
0	31
0	9
12	68
0	0
2	79
0	83
0	395
0	320
0	382
0	58
2	3
5	24
1	16
20	18
0	8
4	84
0	22
2	6
3	82
0	23
10	0
0	0
0	0
0	0
1	15
0	0
0	74
15	82
1	89
0	83
0	11
0	28
0	16
2	0
0	0
0	5
0	5
0	0
0	5
0	0
0	0
0	0
0	2
3	2
0	0
0	0
0	0
764	192
5	28
0	92
0	72
1	0
0	0
0	0
0	229
119	229
0	73
0	18
36	27
1	9
14	1
3	1
10	1
55	52
20	1
0	1
0	0
361	97
34	92
0	92
2	57
0	2
10	186
103	1266
0	57
9	1295
0	11
0	83
0	159
26	1239
0	86
0	3
0	0
2	204
0	0
0	0
2	1
0	0
1	163
0	330
20	1179
7	6
6	1003
0	96
0	40
0	841
0	221
32	942
0	130
21	19
42	38
165	143
0	43
5	46
28	34
1	0
0	0
0	0
19	9
0	10
0	6
0	3
8	0
0	0
0	3
122	422
0	196
0	181
0	0
3	92
18	67
20	25
0	0
5	156
7	211
17	223
11	213
24	95
4	108
1	27
0	7
75	97
0	29
0	1
0	50
2	0
26	1
0	1
2	5
0	29
3	35
221	373
0	269
0	142
0	51
0	13
71	68
0	52
11	33
28	15
6	5
0	74
5	45
5	0
0	0
46	344
0	366
31	120
12	100
0	33
0	0
0	0
0	0
0	1
0	0
1	5
0	0
0	0
0	9
0	0
0	0
0	10
0	5
0	5
0	7
0	0
0	45
1	42
0	15
0	33
49	50
0	7
0	30
0	18
0	0
0	55
7	57
2	52
4	4
0	5
0	5
0	1
0	2
0	368
14	463
0	463
5	150
0	72
3	67
21	91
0	14
0	126
0	5
0	26
0	104
0	14
0	9
0	31
233	283
17	61
0	61
0	145
0	138
3	100
0	101
5	50
24	21
0	16
0	31
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
0	0
0	0
0	0
0	0
0	0
0	2
819	558
0	171
0	386
5	650
14	624
0	0
0	636
33	636
0	555
11	30
22	47
21	135
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	12
0	5
0	11
0	0
0	0
0	0
0	0
114	0
0	0
0	0
41	1
0	1
0	1
0	0
0	85
1	136
0	100
0	82
0	20
1	26
0	0
0	0
323	77
0	18
6	74
11	7
6	261
240	1648
35	1220
72	174
0	86
0	29
0	224
16	9
0	61
11	5
10	83
2	199
0	295
0	16
0	1
0	82
0	0
0	5
38	590
9	323
0	556
0	458
1	70
0	31
0	23
0	72
0	13
0	28
7	20
0	27
0	2
195	66
7	9
6	17
0	0
1	6
0	6
0	6
0	2
19	1
13	0
39	183
0	151
0	42
0	42
0	57
0	0
5	132
6	132
0	122
0	127
0	36
44	3
0	2795
0	1662
1	2259
60	817
0	1832
10	2038
6	1060
0	2160
0	1986
0	1533
0	1172
0	451
0	167
21	223
2	88
0	0
0	138
0	409
19	607
20	60
0	14
0	69
5	315
0	260
13	269
0	4
0	140
0	0
0	0
0	1462
0	37
0	123
0	49
0	1764
0	37
0	1764
7	1764
0	37
0	1764
0	33
0	1766
0	105
0	1764
0	70
0	60
0	38
1	7
1	0
0	217
0	137
0	126
0	2
1	28
3	28
2	3
0	8
0	0
0	0
519	68
0	4
0	0
0	0
0	0
0	125
0	62
0	138
20	29
0	138
0	138
0	123
0	10
0	14
0	14
0	1
0	1
0	5
0	0
6	15
0	4
1	21
0	10
0	0
0	0
0	11
0	11
0	11
20	11
2	3
0	0
0	0
5	0
67	0
0	0
0	0
0	0
0	0
0	19
0	19
0	19
15	31
0	0
0	0
0	19
0	19
0	0
1	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
468	101
7	97
479	0
0	0
2	0
0	0
1	0
123	583
22	533
0	518
0	0
112	528
6	1784
0	1742
0	1784
19	45
0	104
44	44
0	0
0	40
0	43
0	43
0	40
0	43
0	33
0	25
0	3
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
76	3117
0	3008
227	2783
2	177
37	40
0	142
22	405
5	94
137	94
12	94
0	98
0	33
0	69
5	3
0	901
0	983
0	991
0	735
0	677
0	28
0	27
0	0
34	74
0	17
0	7
0	0
0	0
12	2
0	0
0	0
0	0
0	0
0	0
7	169
0	1099
0	1099
5	474
16	684
3	37
0	336
16	387
2	247
1	11
0	77
0	11
0	9
9	6
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
1	36
0	0
0	23
0	2
0	69
26	9
0	9
0	59
0	4
0	56
13	14
0	0
0	14
0	6
0	0
0	0
0	254
38	2777
0	2614
0	2372
0	2126
0	786
36	1716
1	0
0	891
0	937
27	901
0	819
0	920
156	889
27	872
0	710
1	127
0	61
0	13
0	1
0	1
26	910
0	761
142	499
0	21
3	655
1	71
10	2
0	58
0	6
0	1
61	189
0	9
0	25
0	41
0	7
0	0
13	700
0	14
6	21
1615	1951
90	1339
1	147
0	254
17	309
0	3
0	30
9	12
0	1
0	12
12	3
0	0
0	31
0	32
0	13
0	28
0	0
0	0
0	0
0	1
0	0
0	0
0	38
0	38
0	8
0	0
0	0
0	0
0	0
0	8
0	0
0	2
0	2
0	8
0	0
0	2
0	2
0	134
0	104
0	176
0	176
0	80
0	69
0	105
21	157
0	3
0	136
22	54
34	55
0	2
0	5256
10	4745
57	4787
7	1459
18	1851
0	6240
3	440
0	1014
60	1829
0	815
12	1282
37	127
0	0
0	3
25	0
44	5
0	1
0	1
8	0
0	0
0	5
4	6
0	128
0	1705
0	1695
0	1669
0	69
0	0
0	0
0	0
0	0
1003	5185
0	3413
5	5185
763	3250
65	3259
12	2978
14	934
13	2022
97	4657
47	4564
0	0
0	29
11	34
9	25
1	37
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	494
0	516
11	461
6	2
14	127
129	84
0	1
0	0
0	2
0	435
0	435
0	42
0	0
0	5
0	0
0	0
0	0
8	6
0	3
0	162
0	136
0	143
55	115
0	162
0	0
22	102
7	0
0	69
0	2134
27	2113
0	1934
0	1268
15	1962
13	882
0	741
0	296
2	109
0	243
0	8
39	217
9	215
0	0
0	4
8	4
20	6
0	1
0	0
0	0
0	0
25	6
138	336
9	299
3	90
13	41
0	41
4	16
0	0
0	349
0	558
0	261
0	62
0	340
0	323
2	29
0	69
2	25
7	88
0	37
0	4
81	52
11	0
0	0
385	273
1	154
90	123
0	2
5	15
0	8
0	0
0	0
217	5263
233	3285
95	6556
1	6191
0	6169
0	4093
4	107
0	198
0	141
7	31
3	0
1	1845
0	1845
0	788
0	21
155	501
16	8
0	497
99	428
0	122
0	141
0	150
0	182
8	180
0	88
0	36
0	282
0	139
0	319
0	248
0	280
0	46
9	291
7	20
0	164
3	181
0	37
0	86
24	131
0	78
3	15
36	43
0	39
0	27
17	335
0	246
4	276
0	180
38	68
17	10
7	104
0	5
10	7
1160	0
53	82
0	2
0	0
0	0
0	1
0	2103
0	80
0	726
32	2523
0	56
235	2139
0	1319
3	904
3	962
3	358
0	140
2	284
0	84
0	944
502	390
0	172
21	35
0	24
0	6
41	15
0	1
0	0
0	1
0	8
0	8
0	0
0	0
0	0
4	0
163	243
5	49
0	42
0	32
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	72
0	71
0	58
6	103
7	34
0	10
0	8
0	10
0	10
0	8
11	2
0	0
0	551
0	547
5	18
0	73
3	93
2	5
4	8
0	0
0	0
0	0
0	0
0	0
1	131
0	131
269	303
0	121
0	131
0	11
0	143
0	11
0	3
0	2
0	2
0	62
25	271
0	271
0	0
0	0
0	0
0	12
3	6
0	34
9	68
0	24
119	41
0	780
0	1509
10	54
0	635
0	1380
0	408
0	20
0	7
0	10
0	66
0	115
0	35
5	31
1	4
36	32
0	64
0	0
0	146
0	1470
0	20
3135	1461
0	0
0	225
0	225
0	105
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	49
438	605
2	570
0	38
12	53
37	155
0	0
27	1041
0	933
104	2506
0	581
0	155
0	2051
40	1839
0	1048
0	129
0	72
6	103
0	821
0	72
0	65
0	40
0	55
24	33
2	12
0	9
0	11
56	14
37	10
7	0
8	5
0	16
0	18
0	106
0	10
0	106
0	10
0	10
0	16
0	16
0	16
0	16
0	20
0	9
0	499
0	603
58	692
648	1054
3	187
0	12
0	6
0	6
0	6
0	0
0	0
0	6
0	6
0	6
0	6
0	0
0	17
0	465
55	592
0	393
7	28
50	716
0	2
16	709
6	8
4	24
0	261
0	260
0	0
0	512
0	605
0	489
8	45
1	521
10	40
0	177
7	174
0	3
0	1510
9	1552
0	1577
0	1181
0	150
0	18
0	7
0	8
0	6
22	30
0	59
0	61
0	33
0	324
0	39
0	132
0	396
8	23
0	63
0	86
4	104
0	214
3	324
0	34
0	54
0	379
0	93
0	74
0	41
1	356
27	306
0	32
15	298
0	0
0	0
0	0
1	8
0	18
167	61
0	0
5	31
33	398
0	960
0	822
65	564
0	770
0	563
0	71
0	76
0	0
0	0
0	0
152	302
0	302
0	14
0	9
0	6
0	26
3	53
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	30
0	30
0	0
0	0
0	0
0	0
0	418
0	39
11	415
3	415
52	290
0	0
0	0
1	26
0	18
2	8
0	2
0	2
0	10
79	65
2	58
32	127
0	136
0	573
0	99
4	544
0	180
0	491
0	488
7	38
7	64
0	58
9	74
25	21
8	16
0	0
0	0
0	0
0	0
0	0
0	0
8	41
1	28
0	118
0	216
0	233
0	0
0	171
0	171
17	0
0	8
0	0
540	909
15	888
0	190
0	944
18	186
0	907
0	355
0	757
7	348
10	367
0	398
0	708
0	206
0	123
16	118
2	35
0	114
0	61
12	37
0	56
1150	56
0	2
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	4
0	4
0	4
0	3
0	3
0	3
0	3
0	3
0	21
0	6
7	31
0	318
1	69
0	326
0	1
2	23
0	119
0	66
1	56
8	3
9	316
0	43
0	24
0	24
0	3
0	6
0	22
0	36
0	43
0	21
17	6
0	30
0	27
0	33
0	246
0	2
0	2
0	7
0	7
127	5108
0	140
0	1491
18	2107
0	591
5	2201
0	4069
0	2397
19	1622
69	408
0	0
0	8
0	11
0	1667
0	34
0	1518
0	1149
0	33
0	1625
0	34
1	690
4	1524
0	48
0	1069
5	6
0	28
9	15
0	2
0	63
0	12
0	199
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
0	1004
1	1596
0	65
0	780
0	4
0	880
0	334
0	1599
0	38
2	39
0	29
31	54
0	116
0	535
0	68
12	548
66	521
0	175
1	174
13	192
0	54
0	191
1	176
0	186
0	194
0	175
0	175
0	0
0	0
247	32
0	30
0	11
4	13
15	0
424	1
343	190
0	80
8	67
0	21
0	0
0	3
0	4
241	43
0	36
7	152
949	188
0	149
16	14
88	0
39	108
0	108
0	9
0	0
0	1
188	4
0	4
171	0
68	631
7	427
11	114
0	50
10	207
0	33
0	0
0	2
0	58
0	0
0	0
0	719
0	684
0	481
50	543
0	25
0	0
0	1
0	382
0	382
0	372
