UniqueCount	AmbigCount
0	74
3	7
1	134
0	10
0	77
0	73
0	75
0	69
6	69
0	70
0	67
0	67
0	0
0	0
1	1
3	146
33	147
30	152
0	2
0	1
1	55
1	21
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	71
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
85	15
0	15
0	1
0	38
0	38
0	0
0	0
0	4
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
4	41
5	43
0	147
0	187
1	186
0	159
10	1
1	7
19	1
0	134
1	11
0	31
2	36
0	437
1	447
0	425
0	7
0	11
1	1
4	7
0	1
0	35
0	6
0	26
0	396
0	55
0	1
0	118
0	405
0	19
0	336
0	472
0	52
0	394
3	97
0	62
0	210
0	450
0	38
0	48
15	420
1	40
0	3
0	433
0	420
0	148
0	172
0	13
0	2
2	381
0	6
0	213
0	324
1	3
0	2
2	37
1	314
5	292
0	312
0	10
0	0
0	4
0	1
0	8
0	0
0	356
1990	2314
83	2212
0	2134
0	1733
0	1118
0	355
0	355
0	0
15	25
17	145
0	12
10	9
9	132
0	2
1	1
0	12
1	5
256	533
0	12
10	467
2	138
5	31
0	9
0	1
0	0
211	0
0	78
5	76
0	76
0	76
0	64
0	64
0	82
0	82
0	38
0	0
0	1
10	58
0	1
0	0
42	87
0	9
2	4
0	43
8	30
0	2
0	2
0	4
0	2
0	2
0	14
0	20
0	12
0	0
1	22
0	4
0	10
0	9
0	11
0	1
0	0
0	0
2	19
0	51
29	75
0	25
0	26
0	24
0	26
0	23
0	15
0	7
0	11
0	8
0	8
0	14
0	11
0	2
1	8
0	10
0	7
2	9
0	5
1	128
9	137
0	137
0	137
0	137
0	138
0	129
4	63
0	115
0	121
1	121
0	121
0	98
358	209
5	26
5	5
3	5
0	21
0	0
17	0
1	0
0	0
0	0
0	0
5	123
0	62
3	59
0	35
29	65
11	44
1	22
0	15
0	763
48	792
0	182
1	110
0	135
0	96
331	110
0	110
1	17
0	3
0	12
2	74
0	6
0	9
1	9
0	1
8	179
0	134
35	463
0	397
0	21
4	207
0	104
0	11
13	182
0	164
0	21
3	25
0	0
0	0
0	14
0	0
0	0
3	59
0	0
10	56
171	239
8	61
34	56
0	10
0	28
4	25
0	15
0	16
0	18
0	16
0	5
3	2
0	223
0	167
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1443	162
80	163
2	26
8	0
9	51
0	336
1	330
0	336
6	314
0	3
3	1
0	3
0	16
3	1
18	41
2	1
8	1
2	202
0	202
1	2
0	5
0	37
0	0
0	635
4	261
106	764
1	291
124	888
3	503
1	749
0	666
13	411
3	276
0	0
25	2
32	43
4	0
0	268
5842	2858
529	2051
13	1290
19	1050
5	1
0	17
0	0
0	0
2	0
0	0
0	0
0	1
0	0
1	6
0	6
0	5
0	1
0	0
0	1870
4	1872
3	1703
0	19
0	611
6	1201
0	29
10	621
6	16
0	77
15	20
2	16
5	17
0	82
0	241
0	236
0	9
1	6
2	8
6	8
0	0
2	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	5933
203	4073
1	4473
0	4903
9	5014
0	1169
0	1329
0	1055
21	835
2	700
2	1056
0	191
0	173
21	425
183	509
3	37
2	0
2	1
0	0
2	7
0	0
0	0
0	0
0	0
0	0
1	13
0	0
0	0
0	0
0	0
16	44
0	1
4	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
384	151
1	2
1	5
112	53
2	3
0	2
0	2
0	0
0	2
0	1
2	1
0	1
0	1
0	0
714	1430
11	1321
0	579
551	486
0	343
1	486
2	395
1	0
8	18
0	18
0	18
0	0
0	0
167	160
5	0
1	52
49	32
0	40
3	1
1	6
27	588
0	552
0	573
0	1
0	309
0	329
0	7
1	22
1	0
1	0
4	0
13	1375
0	1322
4	414
28	1162
0	1398
1	22
0	0
3	38
0	0
153	153
4	153
3	51
0	28
0	1
3	0
0	19
278	232
0	158
17	162
0	2
0	3
14	57
0	114
59	163
0	15
0	4
0	0
0	0
0	0
0	28
2	9
8	2
8	513
0	643
0	643
5	58
0	3
0	63
13	87
0	9
7	86
0	2
0	0
1	0
0	0
200	1076
0	1014
62	1360
0	1060
0	1109
0	1091
3	1088
1	0
1	6
0	50
0	50
0	191
3	13
0	0
0	0
0	1
1	1
3	52
10	44
0	3
1	28
0	28
0	6
0	298
2	12
213	972
6	204
0	262
0	176
1	235
4	12
3	264
0	52
0	0
1	2
0	2
1	14
1	36
0	1
6	27
0	6
31	37
0	6
1	16
0	1
255	290
1	51
27	107
2	21
3	6
105	28
3	28
0	0
8	0
0	0
292	471
0	3
2	27
1	407
5	4
35	325
12	87
0	35
0	0
70	128
0	0
0	8
0	2
0	4
0	0
0	3
0	0
0	376
0	2176
0	659
5	836
0	1189
0	294
1	407
1	491
36	3189
1	493
0	1436
0	814
0	179
0	506
0	727
0	649
0	381
0	474
11	37
0	301
0	228
0	232
0	150
0	53
0	24
0	358
2	710
0	214
0	31
4	17
0	79
0	38
0	858
0	60
0	16
0	16
0	25
45	2
0	0
1	3
0	2
14	35
0	31
0	11
54	66
0	7
1	13
0	56
0	6
0	540
22	584
50	202
1	4
1	42
0	15
0	13
0	60
10	8
13	19
0	96
5	33
1	5
0	0
6	436
540	492
6	70
0	67
1	55
12	56
0	8
0	0
0	0
0	0
12	1
0	1
0	0
0	0
133	52
1	31
0	13
13	2
3	0
1	0
0	0
1	2
0	0
0	1
0	1
5	4
5	43
0	30
2	20
0	2
0	4
0	1
0	0
2	48
0	25
0	116
0	114
1	31
0	24
0	50
0	46
0	8
61	106
1	31
0	36
0	113
3	113
0	52
0	68
0	75
1	54
14	74
8	64
1	8
55	99
0	83
0	83
0	78
16	7
4	105
0	76
0	87
0	61
0	40
0	44
0	32
0	43
0	14
1	13
0	15
0	14
0	15
1	11
0	7
0	57
0	10
0	14
3	1034
0	957
0	960
1	1010
1	410
0	320
0	419
0	381
0	294
0	363
7	253
0	46
2	50
7	123
0	88
11	26
1	48
0	20
11	1
0	576
2	632
7	109
6	318
0	294
0	101
0	101
1	113
4	16
5	8
0	0
0	1
0	4
0	4
1	1
0	0
0	0
0	0
0	4
0	4
0	14
1	24
1	4
3	4
0	0
0	0
63	269
0	268
4	239
0	175
10	94
233	319
0	112
0	119
2	32
0	20
0	10
11	111
0	0
11	1378
17	46
0	21
5	207
48	1569
4	57
0	0
2	33
36	48
6	34
2	26
2	6
2	12
0	4
1	0
0	0
0	0
0	18
0	17
0	11
1	17
0	11
0	0
0	0
0	0
0	1
12	1852
0	242
2	1692
3	62
0	0
0	0
0	0
0	2151
0	2168
0	4
0	4
0	1666
0	624
2	600
2	185
1	29
0	38
0	928
0	861
0	329
0	0
0	11
0	11
7	525
1	10
3	40
4	5
0	0
0	0
319	107
1	7
3	106
24	6
2	0
0	0
14	0
0	0
0	0
0	0
0	0
75	39
0	0
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	650
0	650
0	646
0	632
1	20
8	226
1	106
1	275
1	240
0	103
0	200
3	96
0	0
0	0
0	0
0	9
0	84
0	1717
9	1408
0	151
0	29
0	13
0	1678
7	1536
3	11
1	19
1	46
1	17
9	3
0	2
1	302
0	301
88	281
0	152
9	586
0	57
0	590
15	148
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	2
1	144
0	144
0	71
1	19
0	5
15	36
0	353
1	351
0	81
1	364
0	372
0	335
0	0
1	0
1	0
1	0
17	513
0	5
0	485
0	2
0	41
2	30
0	3
0	18
1	1
20	13
0	17
17	413
52	322
2	329
0	312
0	49
4	72
1	149
5	67
1	16
0	5
3	6
7	27
0	0
22	67
1	26
956	366
10	366
0	118
1	119
0	2
0	3
3	0
0	1
0	8
0	0
0	2
0	0
0	1
16	163
0	194
1	115
3	151
0	22
1	85
0	54
1	56
0	32
2	21
1	9
2	199
3	405
0	465
1	210
0	471
1	86
0	10
0	6
2	10
0	41
0	0
0	0
22	109
3	38
0	11
0	2
0	0
831	262
0	28
0	6
0	130
2	5
0	0
0	150
0	0
1	1125
4	1050
0	88
0	1052
1	205
3	1
3	1
10	10
30	29
0	1
0	0
0	0
0	0
0	0
0	13
2	16
0	7
1	12
0	518
0	11
2	17
0	24
0	11
3	523
5	45
23	173
0	268
0	9
0	24
1	46
7	38
5	9
16	16
0	571
2927	613
0	133
0	197
0	106
25	58
0	0
1	22
0	25
0	281
1	189
0	276
0	29
5	2
1	9
4	10
4	7
0	7
4	54
0	46
0	9
1	98
0	35
2	0
0	0
0	0
0	0
11	10
0	0
0	146
12	145
2	158
0	141
0	26
9	47
0	35
1	3
1	0
0	3
0	2
0	3
0	4
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
1651	537
3	38
0	157
8	342
1	0
5	0
0	1
0	22
8	22
0	8
0	2
5	2
0	2
0	2
1	4
4	4
31	50
29	3
0	3
0	2
219	66
4	49
0	49
3	51
0	12
8	304
66	1308
1	115
16	1353
0	28
1	166
1	288
35	1297
1	185
0	3
1	1
1	196
0	1
0	1
0	0
0	0
2	158
0	356
21	871
3	6
2	767
0	85
0	28
0	642
0	241
64	655
1	103
7	9
20	24
76	98
0	20
2	25
43	17
1	7
0	6
0	11
2	4
1	6
0	2
1	5
4	1
0	0
0	2
80	494
0	364
4	331
4	3
2	100
25	63
60	37
0	0
0	93
0	118
10	126
8	112
7	55
7	60
10	20
0	1
12	10
0	15
0	3
0	334
0	0
0	0
0	0
0	1
0	15
4	74
116	400
0	308
0	197
0	74
0	18
33	52
0	46
5	18
37	16
7	14
0	35
3	34
0	0
0	1
3	25
0	29
2	17
1	10
0	3
0	0
0	0
0	0
0	1
0	0
3	2
0	0
0	2
0	4
0	0
2	2
0	4
0	2
0	1
0	3
0	0
4	8
1	10
0	3
0	5
3	8
1	5
0	8
0	4
0	0
0	16
6	30
2	18
3	15
1	6
0	6
0	2
2	1
0	228
5	274
0	274
2	86
0	46
0	21
6	58
0	12
0	85
2	4
0	19
2	45
0	18
0	14
0	18
91	251
0	10
0	10
0	155
0	147
2	120
0	123
1	48
13	69
0	35
2	46
0	31
2	1
0	0
0	1
1	2
0	0
0	2
0	2
0	0
0	0
3	61
56	49
5	3
0	7
3	6
0	0
0	3
403	584
0	107
5	475
2	310
9	303
0	0
0	291
31	287
0	227
4	14
4	10
28	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	14
0	12
0	10
0	0
0	0
0	0
0	0
50	0
0	0
0	0
1	0
0	0
0	0
0	0
0	54
0	87
0	68
0	46
0	3
4	9
0	0
0	0
455	123
0	28
4	116
5	9
29	138
912	3109
55	1135
97	72
0	42
2	25
0	303
4	24
5	63
8	28
16	159
10	754
0	1513
0	39
2	7
2	808
1	4
3	2
32	731
9	316
3	688
0	462
14	47
0	8
0	6
0	68
7	7
1	29
2	17
0	114
0	26
147	26
2	3
3	5
1	0
4	0
0	1
0	1
0	0
6	2
7	0
33	138
0	128
0	36
0	27
0	81
0	0
1	95
6	95
0	75
0	76
1	38
13	3
0	1718
0	990
1	1327
22	429
11	1185
0	1355
1	868
1	1441
0	1329
0	1188
1	676
0	395
0	190
0	245
17	57
1	0
0	103
0	303
45	445
19	30
6	11
0	45
2	234
1	188
12	175
4	1
0	101
0	0
0	0
0	960
0	88
1	166
0	102
0	1111
0	92
0	1127
30	1115
0	90
0	1116
0	65
0	1123
0	160
0	1113
0	141
0	125
0	87
5	1
0	0
6	122
2	88
0	44
0	2
0	37
10	31
1	1
1	14
1	0
0	0
988	81
1	12
7	0
0	0
0	0
1	31
1	45
0	49
8	22
0	49
0	49
0	44
1	1
0	21
0	25
2	9
0	6
0	15
0	3
9	24
0	13
8	10
1	8
0	0
0	0
0	0
0	0
1	0
6	0
3	12
0	0
0	0
0	0
758	0
0	0
0	0
0	0
0	0
0	2
0	2
1	2
8	41
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
562	229
5	226
260	0
0	0
13	0
1	16
8	16
204	287
4	281
0	235
0	0
44	260
0	1383
0	1267
0	1383
4	8
0	120
16	74
0	0
9	105
0	100
0	111
0	118
0	112
9	79
0	70
3	3
0	0
0	3
0	3
0	2
0	0
0	1
0	1
0	0
0	0
189	3305
0	3104
191	2506
0	265
12	81
0	188
60	832
0	282
202	291
6	300
6	170
0	21
1	125
2	4
1	1005
0	1269
0	1306
16	1189
0	1172
1	61
2	97
0	0
9	286
0	93
9	32
0	8
0	0
9	0
0	0
0	0
0	0
0	0
0	0
6	32
0	4199
0	4103
11	2708
17	3555
41	223
0	2402
24	2574
27	2025
6	195
1	563
0	377
1	174
0	108
3	98
4	0
6	5
2	5
0	0
0	0
0	0
0	0
0	4
1	44
0	0
0	28
1	1
4	67
15	5
9	5
0	52
0	7
0	52
0	35
0	1
0	33
0	10
0	2
0	0
1	139
38	1285
0	1070
0	1113
2	1170
0	248
20	426
0	0
0	181
0	182
12	188
0	179
0	194
10	186
4	183
0	166
1	27
0	15
1	4
0	1
0	1
3	728
0	678
55	284
3	7
4	592
4	38
0	17
0	51
0	29
0	17
37	307
2	24
0	31
0	72
0	8
0	0
3	201
0	0
13	2
1693	1158
31	497
0	26
0	156
10	188
0	5
0	47
1	21
0	6
1	26
4	13
0	3
0	185
2	171
1	66
0	20
0	0
0	0
0	0
1	1
0	0
0	0
0	3
0	3
0	5
0	0
0	0
0	0
0	0
0	5
0	0
0	3
0	3
0	13
0	0
0	3
0	4
0	22
0	10
0	21
0	20
0	13
0	10
0	16
7	16
0	2
0	13
11	13
5	32
0	0
0	5810
5	5254
95	5441
10	1201
12	1797
1	6322
3	767
0	889
96	1752
0	1284
4	1824
17	10
0	1
9	5
4	0
20	4
0	0
0	0
1	0
0	0
0	4
2	0
0	114
0	676
0	671
0	613
0	112
0	0
0	0
0	0
0	0
185	1132
0	933
5	1132
242	815
27	817
14	787
1	257
10	552
12	1364
5	1353
0	10
0	29
10	44
0	43
0	23
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	506
0	529
36	438
0	11
4	98
115	25
0	9
0	0
0	0
0	1992
3	1992
0	868
10	346
0	39
1	0
0	0
0	0
6	2
0	1
0	108
0	59
0	76
17	91
0	108
0	3
8	80
6	1
0	236
0	2056
71	2044
0	1918
5	882
31	1944
6	1233
2	1075
0	437
11	153
0	439
3	122
27	196
4	192
0	0
0	1
0	2
5	5
0	0
0	1
0	0
0	0
2	4
35	141
2	122
0	60
1	26
0	25
3	5
0	0
0	127
0	246
0	72
0	28
1	178
0	184
2	30
2	23
0	7
0	44
0	19
0	2
29	36
0	0
1	0
229	107
0	48
10	59
0	3
3	13
0	6
0	0
0	0
51	2004
126	2057
3	2796
5	2545
4	2538
4	1740
6	67
3	106
1	83
1	15
0	0
1	1226
0	1226
0	785
0	13
133	282
4	10
4	279
18	178
1	45
0	45
0	63
0	89
0	106
0	60
1	13
7	107
1	39
0	108
0	79
0	82
0	9
4	103
1	7
0	53
0	64
0	16
1	27
3	41
0	19
0	6
13	16
0	33
0	5
0	177
2	130
0	96
0	44
5	97
3	7
1	97
1	5
0	11
552	0
35	83
0	0
0	0
0	0
0	3
0	2215
1	157
6	1526
105	3121
0	118
139	1805
0	851
1	675
11	759
19	423
0	197
1	409
0	246
0	1247
389	683
0	331
31	207
8	93
1	33
16	127
0	11
0	0
0	0
0	4
0	6
0	0
0	8
0	5
23	0
215	266
4	96
1	86
0	49
1	24
1	0
0	0
0	3
1	2
0	0
0	3
0	0
0	2
0	2
0	0
0	0
2	127
0	86
3	83
12	168
3	39
0	9
2	8
2	1
1	0
1	1
0	1
0	1
0	754
0	746
4	70
0	147
1	216
1	45
10	20
0	3
2	3
0	2
0	2
0	1
2	336
0	301
299	544
1	283
0	302
1	100
0	364
0	79
0	40
0	15
0	23
0	102
2	74
0	74
0	0
0	0
0	0
0	203
2	158
8	149
5	537
4	130
186	239
0	1572
2	1941
8	304
0	1386
0	1737
1	874
0	147
0	116
0	56
1	123
0	207
10	66
21	66
4	6
18	37
8	26
0	0
4	722
16	4719
2	114
3135	4661
0	0
7	716
3	714
0	488
0	157
0	3
0	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
3	31
406	260
1	250
2	15
7	71
30	95
3	0
0	365
3	632
13	1337
2	302
0	98
2	1012
44	869
0	608
8	56
0	51
7	72
0	687
0	113
1	96
0	88
0	92
16	38
17	18
2	15
3	20
50	20
24	9
0	0
2	13
3	4
0	2
0	75
0	1
0	74
0	2
0	2
0	4
0	4
0	5
0	5
0	19
0	18
8	530
1	585
26	779
436	1265
7	365
0	23
0	3
0	0
1	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	23
0	419
24	575
0	499
0	36
32	260
1	2
21	255
2	12
0	28
0	99
0	96
1	1
0	207
0	240
0	178
5	23
10	224
3	13
0	55
0	60
3	6
0	1326
8	1399
0	1423
0	914
1	198
0	18
0	14
0	13
1	12
17	10
0	68
2	99
0	44
0	281
0	45
1	90
0	323
15	17
0	83
0	133
0	127
0	207
0	264
0	26
0	44
2	255
1	80
0	81
1	54
1	250
39	246
0	36
9	196
0	3
0	6
0	0
2	16
0	24
130	40
0	0
2	18
10	249
0	443
1	311
26	231
0	282
0	249
0	41
1	45
0	0
0	0
0	0
35	188
0	188
1	4
0	4
0	2
0	13
0	27
0	0
0	0
0	0
0	0
2	1
0	1
0	0
0	20
0	20
0	0
0	0
1	0
0	0
0	100
0	9
2	99
1	99
57	202
0	0
0	0
4	15
0	8
0	2
0	2
0	3
1	5
49	22
1	21
7	29
0	32
0	110
0	25
0	102
3	54
0	106
1	95
0	3
0	13
0	16
0	23
7	2
6	2
0	0
0	0
0	0
0	0
0	0
0	0
1	42
0	11
0	73
0	112
1	107
0	0
0	71
0	49
3	0
9	3
0	0
323	295
16	289
10	134
0	663
1	124
0	598
0	357
1	408
10	388
1	364
2	429
0	413
1	309
0	195
0	165
2	60
0	189
2	146
5	10
0	35
278	34
4	84
0	84
0	5
0	3
0	77
0	4
0	5
0	11
0	6
0	14
0	0
2	0
0	13
0	13
1	13
0	9
2	9
0	1
0	0
0	4
0	13
0	1
13	23
0	232
2	75
0	254
0	1
1	25
2	91
0	73
3	62
11	13
6	240
0	49
1	45
0	50
0	18
0	23
0	34
0	32
0	60
0	29
5	12
6	38
0	31
0	37
0	156
0	13
0	2
0	0
8	0
149	2070
0	91
1	687
3	1174
0	503
0	1185
0	1544
0	1230
31	919
17	225
0	0
0	41
0	19
1	959
0	108
0	783
0	763
0	40
1	856
0	35
9	530
2	804
0	52
1	715
8	6
1	25
1	7
2	1
0	27
4	13
0	76
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	1398
16	1610
0	128
0	1149
0	34
1	1281
0	662
0	1516
2	72
9	39
2	30
19	52
2	217
0	637
1	177
5	615
48	571
0	87
1	92
7	107
0	29
0	107
2	94
0	105
0	115
1	90
5	91
2	0
0	5
258	118
0	107
1	42
1	42
8	3
1769	3
231	132
0	18
1	12
0	16
0	0
0	0
0	6
81	18
5	14
2	81
469	118
1	80
12	12
19	0
6	20
0	20
0	7
0	0
0	0
94	12
0	12
82	0
162	344
3	170
0	26
0	52
9	179
0	20
0	0
0	9
0	65
0	0
0	0
2	755
1	691
0	580
31	566
0	34
0	0
0	2
0	143
0	143
0	128
0	139
0	12
0	64
0	56
0	76
0	43
